[2019-01-22 23:48:24] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 23:48:24] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 23:48:24] Generating model graph visualization at results\20190122-234824\model ...
[2019-01-22 23:48:24] Using CUDA!
[2019-01-22 23:48:26] Training model...
[2019-01-22 23:48:26] ===== HYPERPARAMETERS =====
[2019-01-22 23:48:26] batch_size= 256
[2019-01-22 23:48:26] epochs= 20
[2019-01-22 23:48:26] learning_rate= 0.001
[2019-01-22 23:48:26] ==============================
[2019-01-22 23:48:26] [Test] Beginning with test with 29 batches
[2019-01-22 23:48:31] [Test] Test finished, loss: 3.2282, acc: 0.0344, time: 4.92s
[2019-01-22 23:48:35] [Train] Epoch 1, 10% 	 loss: 3.2266, acc: 0.0469, time: 4.26s
[2019-01-22 23:48:35] [Train] Epoch 1, 20% 	 loss: 3.1337, acc: 0.0977, time: 0.44s
[2019-01-22 23:48:36] [Train] Epoch 1, 30% 	 loss: 3.0500, acc: 0.0938, time: 0.44s
[2019-01-22 23:48:36] [Train] Epoch 1, 40% 	 loss: 2.7242, acc: 0.1758, time: 0.44s
[2019-01-22 23:48:37] [Train] Epoch 1, 50% 	 loss: 2.3517, acc: 0.2812, time: 0.45s
[2019-01-22 23:48:37] [Train] Epoch 1, 61% 	 loss: 2.2078, acc: 0.3086, time: 0.44s
[2019-01-22 23:48:38] [Train] Epoch 1, 71% 	 loss: 1.6927, acc: 0.4219, time: 0.44s
[2019-01-22 23:48:38] [Train] Epoch 1, 81% 	 loss: 1.5499, acc: 0.4531, time: 0.44s
[2019-01-22 23:48:39] [Train] Epoch 1, 91% 	 loss: 1.1885, acc: 0.6172, time: 0.44s
[2019-01-22 23:48:39] [Test] Beginning with test with 29 batches
[2019-01-22 23:48:43] [Test] Test finished, loss: 0.6875, acc: 0.8214, time: 3.82s
[2019-01-22 23:48:47] [Train] Epoch 2, 10% 	 loss: 0.9828, acc: 0.6953, time: 4.11s
[2019-01-22 23:48:47] [Train] Epoch 2, 20% 	 loss: 0.9516, acc: 0.6641, time: 0.44s
[2019-01-22 23:48:48] [Train] Epoch 2, 30% 	 loss: 0.8212, acc: 0.7188, time: 0.44s
[2019-01-22 23:48:48] [Train] Epoch 2, 40% 	 loss: 0.8344, acc: 0.7070, time: 0.44s
[2019-01-22 23:48:49] [Train] Epoch 2, 50% 	 loss: 0.5277, acc: 0.8047, time: 0.44s
[2019-01-22 23:48:49] [Train] Epoch 2, 61% 	 loss: 0.6208, acc: 0.8047, time: 0.44s
[2019-01-22 23:48:50] [Train] Epoch 2, 71% 	 loss: 0.4947, acc: 0.8438, time: 0.44s
[2019-01-22 23:48:50] [Train] Epoch 2, 81% 	 loss: 0.4883, acc: 0.8555, time: 0.44s
[2019-01-22 23:48:51] [Train] Epoch 2, 91% 	 loss: 0.5280, acc: 0.8359, time: 0.44s
[2019-01-22 23:48:51] [Test] Beginning with test with 29 batches
[2019-01-22 23:48:55] [Test] Test finished, loss: 0.1606, acc: 0.9484, time: 3.83s
[2019-01-22 23:48:59] [Train] Epoch 3, 10% 	 loss: 0.3692, acc: 0.8789, time: 4.26s
[2019-01-22 23:49:00] [Train] Epoch 3, 20% 	 loss: 0.3735, acc: 0.8789, time: 0.44s
[2019-01-22 23:49:00] [Train] Epoch 3, 30% 	 loss: 0.3038, acc: 0.9180, time: 0.45s
[2019-01-22 23:49:01] [Train] Epoch 3, 40% 	 loss: 0.3649, acc: 0.8672, time: 0.44s
[2019-01-22 23:49:01] [Train] Epoch 3, 50% 	 loss: 0.3327, acc: 0.8867, time: 0.44s
[2019-01-22 23:49:01] [Train] Epoch 3, 61% 	 loss: 0.3230, acc: 0.8789, time: 0.44s
[2019-01-22 23:49:02] [Train] Epoch 3, 71% 	 loss: 0.2686, acc: 0.9102, time: 0.46s
[2019-01-22 23:49:02] [Train] Epoch 3, 81% 	 loss: 0.2569, acc: 0.9297, time: 0.45s
[2019-01-22 23:49:03] [Train] Epoch 3, 91% 	 loss: 0.2260, acc: 0.9180, time: 0.44s
[2019-01-22 23:49:03] [Test] Beginning with test with 29 batches
[2019-01-22 23:49:08] [Test] Test finished, loss: 0.0484, acc: 0.9803, time: 4.49s
[2019-01-22 23:49:13] [Train] Epoch 4, 10% 	 loss: 0.2428, acc: 0.9141, time: 4.73s
[2019-01-22 23:49:13] [Train] Epoch 4, 20% 	 loss: 0.1870, acc: 0.9492, time: 0.46s
[2019-01-22 23:49:13] [Train] Epoch 4, 30% 	 loss: 0.1721, acc: 0.9492, time: 0.45s
[2019-01-22 23:49:14] [Train] Epoch 4, 40% 	 loss: 0.1575, acc: 0.9414, time: 0.45s
[2019-01-22 23:49:14] [Train] Epoch 4, 50% 	 loss: 0.2103, acc: 0.9141, time: 0.45s
[2019-01-22 23:49:15] [Train] Epoch 4, 61% 	 loss: 0.1528, acc: 0.9531, time: 0.46s
[2019-01-22 23:49:15] [Train] Epoch 4, 71% 	 loss: 0.1573, acc: 0.9531, time: 0.45s
[2019-01-22 23:49:16] [Train] Epoch 4, 81% 	 loss: 0.1547, acc: 0.9414, time: 0.46s
[2019-01-22 23:49:16] [Train] Epoch 4, 91% 	 loss: 0.1970, acc: 0.9414, time: 0.45s
[2019-01-22 23:49:17] [Test] Beginning with test with 29 batches
[2019-01-22 23:49:21] [Test] Test finished, loss: 0.0264, acc: 0.9918, time: 4.11s
[2019-01-22 23:49:25] [Train] Epoch 5, 10% 	 loss: 0.1288, acc: 0.9648, time: 4.28s
[2019-01-22 23:49:26] [Train] Epoch 5, 20% 	 loss: 0.1345, acc: 0.9609, time: 0.45s
[2019-01-22 23:49:26] [Train] Epoch 5, 30% 	 loss: 0.2017, acc: 0.9141, time: 0.46s
[2019-01-22 23:49:27] [Train] Epoch 5, 40% 	 loss: 0.1471, acc: 0.9531, time: 0.48s
[2019-01-22 23:49:27] [Train] Epoch 5, 50% 	 loss: 0.1694, acc: 0.9258, time: 0.44s
[2019-01-22 23:49:27] [Train] Epoch 5, 61% 	 loss: 0.1282, acc: 0.9453, time: 0.46s
[2019-01-22 23:49:28] [Train] Epoch 5, 71% 	 loss: 0.1166, acc: 0.9688, time: 0.46s
[2019-01-22 23:49:28] [Train] Epoch 5, 81% 	 loss: 0.1362, acc: 0.9688, time: 0.45s
[2019-01-22 23:49:29] [Train] Epoch 5, 91% 	 loss: 0.1413, acc: 0.9531, time: 0.45s
[2019-01-22 23:49:29] [Test] Beginning with test with 29 batches
[2019-01-22 23:49:33] [Test] Test finished, loss: 0.0309, acc: 0.9879, time: 3.80s
[2019-01-22 23:49:37] [Train] Epoch 6, 10% 	 loss: 0.1123, acc: 0.9648, time: 4.03s
[2019-01-22 23:49:38] [Train] Epoch 6, 20% 	 loss: 0.1595, acc: 0.9414, time: 0.47s
[2019-01-22 23:49:38] [Train] Epoch 6, 30% 	 loss: 0.1135, acc: 0.9609, time: 0.43s
[2019-01-22 23:49:39] [Train] Epoch 6, 40% 	 loss: 0.1290, acc: 0.9492, time: 0.43s
[2019-01-22 23:49:39] [Train] Epoch 6, 50% 	 loss: 0.1067, acc: 0.9648, time: 0.42s
[2019-01-22 23:49:39] [Train] Epoch 6, 61% 	 loss: 0.1377, acc: 0.9570, time: 0.42s
[2019-01-22 23:49:40] [Train] Epoch 6, 71% 	 loss: 0.1252, acc: 0.9648, time: 0.42s
[2019-01-22 23:49:40] [Train] Epoch 6, 81% 	 loss: 0.0800, acc: 0.9805, time: 0.42s
[2019-01-22 23:49:41] [Train] Epoch 6, 91% 	 loss: 0.1230, acc: 0.9570, time: 0.42s
[2019-01-22 23:49:41] [Test] Beginning with test with 29 batches
[2019-01-22 23:49:45] [Test] Test finished, loss: 0.0296, acc: 0.9888, time: 3.71s
[2019-01-22 23:49:49] [Train] Epoch 7, 10% 	 loss: 0.0738, acc: 0.9805, time: 3.97s
[2019-01-22 23:49:49] [Train] Epoch 7, 20% 	 loss: 0.0985, acc: 0.9688, time: 0.42s
