[2019-01-22 21:19:14] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 21:19:14] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 21:19:15] Generating model graph visualization at results\20190122-211914\model ...
[2019-01-22 21:19:15] Using CUDA!
[2019-01-22 21:19:16] Training model...
[2019-01-22 21:19:16] ===== HYPERPARAMETERS =====
[2019-01-22 21:19:16] batch_size= 256
[2019-01-22 21:19:16] epochs= 20
[2019-01-22 21:19:16] learning_rate= 0.001
[2019-01-22 21:19:16] ==============================
[2019-01-22 21:19:16] [Test] Beginning with test with 29 batches
[2019-01-22 21:19:20] [Test] Test finished, loss: 3.2246, acc: 0.0530, time: 4.24s
[2019-01-22 21:19:24] [Train] Epoch 1, 10% 	 loss: 3.2002, acc: 0.0586, time: 3.75s
[2019-01-22 21:19:24] [Train] Epoch 1, 20% 	 loss: 3.1379, acc: 0.0820, time: 0.12s
[2019-01-22 21:19:24] [Train] Epoch 1, 30% 	 loss: 2.9113, acc: 0.1562, time: 0.12s
[2019-01-22 21:19:24] [Train] Epoch 1, 40% 	 loss: 2.5183, acc: 0.2383, time: 0.12s
[2019-01-22 21:19:24] [Train] Epoch 1, 50% 	 loss: 2.2494, acc: 0.3359, time: 0.12s
[2019-01-22 21:19:25] [Train] Epoch 1, 61% 	 loss: 1.9722, acc: 0.4141, time: 0.11s
[2019-01-22 21:19:25] [Train] Epoch 1, 71% 	 loss: 1.6330, acc: 0.4961, time: 0.11s
[2019-01-22 21:19:25] [Train] Epoch 1, 81% 	 loss: 1.4674, acc: 0.5234, time: 0.11s
[2019-01-22 21:19:25] [Train] Epoch 1, 91% 	 loss: 1.4107, acc: 0.5508, time: 0.11s
[2019-01-22 21:19:25] [Test] Beginning with test with 29 batches
[2019-01-22 21:19:29] [Test] Test finished, loss: 0.8539, acc: 0.7550, time: 3.44s
[2019-01-22 21:19:32] [Train] Epoch 2, 10% 	 loss: 1.1469, acc: 0.5977, time: 3.72s
[2019-01-22 21:19:32] [Train] Epoch 2, 20% 	 loss: 0.9638, acc: 0.6562, time: 0.12s
[2019-01-22 21:19:33] [Train] Epoch 2, 30% 	 loss: 0.8013, acc: 0.7539, time: 0.11s
[2019-01-22 21:19:33] [Train] Epoch 2, 40% 	 loss: 0.8374, acc: 0.7500, time: 0.11s
[2019-01-22 21:19:33] [Train] Epoch 2, 50% 	 loss: 0.8252, acc: 0.7148, time: 0.11s
[2019-01-22 21:19:33] [Train] Epoch 2, 61% 	 loss: 0.6900, acc: 0.7617, time: 0.11s
[2019-01-22 21:19:33] [Train] Epoch 2, 71% 	 loss: 0.6611, acc: 0.8047, time: 0.12s
[2019-01-22 21:19:33] [Train] Epoch 2, 81% 	 loss: 0.6721, acc: 0.7656, time: 0.11s
[2019-01-22 21:19:33] [Train] Epoch 2, 91% 	 loss: 0.6735, acc: 0.7812, time: 0.11s
[2019-01-22 21:19:34] [Test] Beginning with test with 29 batches
[2019-01-22 21:19:37] [Test] Test finished, loss: 0.4171, acc: 0.8649, time: 3.40s
[2019-01-22 21:19:41] [Train] Epoch 3, 10% 	 loss: 0.5305, acc: 0.8398, time: 3.73s
[2019-01-22 21:19:41] [Train] Epoch 3, 20% 	 loss: 0.4944, acc: 0.8555, time: 0.12s
[2019-01-22 21:19:41] [Train] Epoch 3, 30% 	 loss: 0.5958, acc: 0.8047, time: 0.12s
