[2019-01-22 23:11:03] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 23:11:03] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 23:11:03] Generating model graph visualization at results\20190122-231103\model ...
[2019-01-22 23:11:03] Using CUDA!
[2019-01-22 23:11:04] Training model...
[2019-01-22 23:11:04] ===== HYPERPARAMETERS =====
[2019-01-22 23:11:04] batch_size= 512
[2019-01-22 23:11:04] epochs= 20
[2019-01-22 23:11:04] learning_rate= 0.001
[2019-01-22 23:11:04] ==============================
[2019-01-22 23:11:04] [Test] Beginning with test with 15 batches
[2019-01-22 23:11:09] [Test] Test finished, loss: 3.2181, acc: 0.0456, time: 5.02s
[2019-01-22 23:11:14] [Train] Epoch 1, 11% 	 loss: 3.2369, acc: 0.0371, time: 4.23s
[2019-01-22 23:11:14] [Train] Epoch 1, 22% 	 loss: 3.2323, acc: 0.0410, time: 0.46s
[2019-01-22 23:11:15] [Train] Epoch 1, 33% 	 loss: 3.1929, acc: 0.0605, time: 0.45s
[2019-01-22 23:11:15] [Train] Epoch 1, 44% 	 loss: 3.1522, acc: 0.0645, time: 0.46s
[2019-01-22 23:11:15] [Train] Epoch 1, 55% 	 loss: 3.1015, acc: 0.0996, time: 0.45s
[2019-01-22 23:11:16] [Train] Epoch 1, 66% 	 loss: 2.9682, acc: 0.1504, time: 0.46s
[2019-01-22 23:11:16] [Train] Epoch 1, 77% 	 loss: 2.8871, acc: 0.1602, time: 0.46s
[2019-01-22 23:11:17] [Train] Epoch 1, 88% 	 loss: 2.8331, acc: 0.1387, time: 0.46s
[2019-01-22 23:11:17] [Train] Epoch 1, 100% 	 loss: 2.5436, acc: 0.2476, time: 0.43s
[2019-01-22 23:11:18] [Test] Beginning with test with 15 batches
[2019-01-22 23:11:21] [Test] Test finished, loss: 2.1615, acc: 0.4819, time: 3.78s
[2019-01-22 23:11:25] [Train] Epoch 2, 11% 	 loss: 2.5313, acc: 0.1973, time: 4.12s
[2019-01-22 23:11:26] [Train] Epoch 2, 22% 	 loss: 2.4553, acc: 0.2227, time: 0.46s
[2019-01-22 23:11:26] [Train] Epoch 2, 33% 	 loss: 2.2323, acc: 0.2949, time: 0.46s
[2019-01-22 23:11:27] [Train] Epoch 2, 44% 	 loss: 2.1704, acc: 0.3145, time: 0.46s
[2019-01-22 23:11:27] [Train] Epoch 2, 55% 	 loss: 2.1023, acc: 0.3223, time: 0.46s
[2019-01-22 23:11:28] [Train] Epoch 2, 66% 	 loss: 1.9081, acc: 0.4004, time: 0.45s
[2019-01-22 23:11:28] [Train] Epoch 2, 77% 	 loss: 1.8224, acc: 0.3984, time: 0.45s
[2019-01-22 23:11:29] [Train] Epoch 2, 88% 	 loss: 1.7861, acc: 0.4062, time: 0.45s
[2019-01-22 23:11:29] [Train] Epoch 2, 100% 	 loss: 1.5194, acc: 0.4984, time: 0.43s
[2019-01-22 23:11:29] [Test] Beginning with test with 15 batches
[2019-01-22 23:11:33] [Test] Test finished, loss: 0.8797, acc: 0.8084, time: 3.81s
[2019-01-22 23:11:37] [Train] Epoch 3, 11% 	 loss: 1.5880, acc: 0.4609, time: 4.13s
[2019-01-22 23:11:38] [Train] Epoch 3, 22% 	 loss: 1.5698, acc: 0.4414, time: 0.45s
[2019-01-22 23:11:38] [Train] Epoch 3, 33% 	 loss: 1.4190, acc: 0.5000, time: 0.45s
[2019-01-22 23:11:39] [Train] Epoch 3, 44% 	 loss: 1.3320, acc: 0.5508, time: 0.45s
[2019-01-22 23:11:39] [Train] Epoch 3, 55% 	 loss: 1.3327, acc: 0.5332, time: 0.45s
[2019-01-22 23:11:39] [Train] Epoch 3, 66% 	 loss: 1.2083, acc: 0.5938, time: 0.45s
[2019-01-22 23:11:40] [Train] Epoch 3, 77% 	 loss: 1.2476, acc: 0.5664, time: 0.45s
[2019-01-22 23:11:40] [Train] Epoch 3, 88% 	 loss: 1.2318, acc: 0.5547, time: 0.45s
[2019-01-22 23:11:41] [Train] Epoch 3, 100% 	 loss: 1.1644, acc: 0.5925, time: 0.43s
[2019-01-22 23:11:41] [Test] Beginning with test with 15 batches
[2019-01-22 23:11:45] [Test] Test finished, loss: 0.4260, acc: 0.8823, time: 3.75s
[2019-01-22 23:11:49] [Train] Epoch 4, 11% 	 loss: 1.1002, acc: 0.5801, time: 4.15s
[2019-01-22 23:11:49] [Train] Epoch 4, 22% 	 loss: 1.0639, acc: 0.6328, time: 0.45s
