[2019-01-22 20:31:30] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 20:31:30] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 20:31:30] Generating model graph visualization at results\20190122-203129\model ...
[2019-01-22 20:31:30] Using CUDA!
[2019-01-22 20:31:31] Training model...
[2019-01-22 20:31:31] ===== HYPERPARAMETERS =====
[2019-01-22 20:31:31] batch_size= 256
[2019-01-22 20:31:31] epochs= 20
[2019-01-22 20:31:31] learning_rate= 0.001
[2019-01-22 20:31:31] ==============================
[2019-01-22 20:31:31] [Test] Beginning with test with 29 batches
[2019-01-22 20:31:36] [Test] Test finished, loss: 3.2314, acc: 0.0484, time: 4.62s
[2019-01-22 20:31:40] [Train] Epoch 1, 10% 	 loss: 3.2443, acc: 0.0586, time: 4.15s
[2019-01-22 20:31:40] [Train] Epoch 1, 20% 	 loss: 3.2085, acc: 0.0625, time: 0.44s
[2019-01-22 20:31:41] [Train] Epoch 1, 30% 	 loss: 3.1618, acc: 0.0703, time: 0.44s
[2019-01-22 20:31:41] [Train] Epoch 1, 40% 	 loss: 3.1700, acc: 0.0703, time: 0.44s
[2019-01-22 20:31:42] [Train] Epoch 1, 50% 	 loss: 3.0808, acc: 0.0898, time: 0.45s
[2019-01-22 20:31:42] [Train] Epoch 1, 61% 	 loss: 2.9025, acc: 0.1211, time: 0.44s
[2019-01-22 20:31:43] [Train] Epoch 1, 71% 	 loss: 2.8209, acc: 0.1484, time: 0.45s
[2019-01-22 20:31:43] [Train] Epoch 1, 81% 	 loss: 2.7510, acc: 0.1758, time: 0.44s
[2019-01-22 20:31:44] [Train] Epoch 1, 91% 	 loss: 2.6205, acc: 0.1836, time: 0.44s
[2019-01-22 20:31:44] [Test] Beginning with test with 29 batches
[2019-01-22 20:31:48] [Test] Test finished, loss: 2.0059, acc: 0.5830, time: 3.80s
[2019-01-22 20:31:52] [Train] Epoch 2, 10% 	 loss: 2.5586, acc: 0.2109, time: 4.13s
[2019-01-22 20:31:53] [Train] Epoch 2, 20% 	 loss: 2.4344, acc: 0.2461, time: 0.44s
[2019-01-22 20:31:53] [Train] Epoch 2, 30% 	 loss: 2.4055, acc: 0.2227, time: 0.44s
[2019-01-22 20:31:53] [Train] Epoch 2, 40% 	 loss: 2.2668, acc: 0.2617, time: 0.44s
[2019-01-22 20:31:54] [Train] Epoch 2, 50% 	 loss: 2.2256, acc: 0.2656, time: 0.44s
[2019-01-22 20:31:54] [Train] Epoch 2, 61% 	 loss: 2.1097, acc: 0.3359, time: 0.44s
[2019-01-22 20:31:55] [Train] Epoch 2, 71% 	 loss: 2.1030, acc: 0.3047, time: 0.44s
[2019-01-22 20:31:55] [Train] Epoch 2, 81% 	 loss: 2.0208, acc: 0.2812, time: 0.44s
