[2019-01-23 02:28:51] Loading data from data\sign_mnist_train.npy ...
[2019-01-23 02:28:52] Loading data from data\sign_mnist_test.npy ...
[2019-01-23 02:28:52] Generating model graph visualization at results\20190123-022851\model ...
[2019-01-23 02:28:52] Using CUDA!
[2019-01-23 02:28:53] Training model...
[2019-01-23 02:28:53] ===== HYPERPARAMETERS =====
[2019-01-23 02:28:53] batch_size= 512
[2019-01-23 02:28:53] epochs= 20
[2019-01-23 02:28:53] learning_rate= 0.001
[2019-01-23 02:28:53] ==============================
[2019-01-23 02:28:53] [Test] Beginning with test with 15 batches
[2019-01-23 02:28:58] [Test] Test finished, loss: 3.2153, acc: 0.0343, time: 4.67s
[2019-01-23 02:29:02] [Train] Epoch 1, 11% 	 loss: 3.2421, acc: 0.0508, time: 4.13s
[2019-01-23 02:29:02] [Train] Epoch 1, 22% 	 loss: 3.2014, acc: 0.0742, time: 0.50s
[2019-01-23 02:29:03] [Train] Epoch 1, 33% 	 loss: 3.1836, acc: 0.0566, time: 0.50s
[2019-01-23 02:29:03] [Train] Epoch 1, 44% 	 loss: 3.1416, acc: 0.0762, time: 0.50s
[2019-01-23 02:29:04] [Train] Epoch 1, 55% 	 loss: 3.0833, acc: 0.0801, time: 0.50s
[2019-01-23 02:29:04] [Train] Epoch 1, 66% 	 loss: 2.9517, acc: 0.1230, time: 0.50s
[2019-01-23 02:29:05] [Train] Epoch 1, 77% 	 loss: 2.8375, acc: 0.1426, time: 0.50s
[2019-01-23 02:29:05] [Train] Epoch 1, 88% 	 loss: 2.5851, acc: 0.2227, time: 0.50s
[2019-01-23 02:29:06] [Train] Epoch 1, 100% 	 loss: 2.4697, acc: 0.2320, time: 0.47s
[2019-01-23 02:29:06] [Test] Beginning with test with 15 batches
[2019-01-23 02:29:10] [Test] Test finished, loss: 1.9301, acc: 0.5209, time: 3.77s
[2019-01-23 02:29:14] [Train] Epoch 2, 11% 	 loss: 2.3160, acc: 0.2910, time: 4.10s
[2019-01-23 02:29:15] [Train] Epoch 2, 22% 	 loss: 2.1681, acc: 0.3086, time: 0.50s
[2019-01-23 02:29:15] [Train] Epoch 2, 33% 	 loss: 1.9339, acc: 0.3906, time: 0.50s
[2019-01-23 02:29:16] [Train] Epoch 2, 44% 	 loss: 1.8550, acc: 0.3672, time: 0.50s
[2019-01-23 02:29:16] [Train] Epoch 2, 55% 	 loss: 1.6787, acc: 0.4746, time: 0.50s
[2019-01-23 02:29:17] [Train] Epoch 2, 66% 	 loss: 1.6015, acc: 0.4707, time: 0.50s
[2019-01-23 02:29:17] [Train] Epoch 2, 77% 	 loss: 1.5318, acc: 0.5254, time: 0.51s
[2019-01-23 02:29:18] [Train] Epoch 2, 88% 	 loss: 1.4400, acc: 0.5312, time: 0.50s
