[2019-01-22 22:58:09] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 22:58:09] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 22:58:09] Generating model graph visualization at results\20190122-225809\model ...
[2019-01-22 22:58:09] Using CUDA!
[2019-01-22 22:58:11] Training model...
[2019-01-22 22:58:11] ===== HYPERPARAMETERS =====
[2019-01-22 22:58:11] batch_size= 256
[2019-01-22 22:58:11] epochs= 20
[2019-01-22 22:58:11] learning_rate= 0.001
[2019-01-22 22:58:11] ==============================
[2019-01-22 22:58:11] [Test] Beginning with test with 29 batches
[2019-01-22 22:58:16] [Test] Test finished, loss: 3.2202, acc: 0.0342, time: 5.12s
[2019-01-22 22:58:20] [Train] Epoch 1, 10% 	 loss: 3.2356, acc: 0.0391, time: 4.67s
[2019-01-22 22:58:21] [Train] Epoch 1, 20% 	 loss: 3.2350, acc: 0.0195, time: 0.75s
[2019-01-22 22:58:22] [Train] Epoch 1, 30% 	 loss: 3.1818, acc: 0.0508, time: 0.77s
[2019-01-22 22:58:23] [Train] Epoch 1, 40% 	 loss: 3.0430, acc: 0.0938, time: 0.74s
[2019-01-22 22:58:23] [Train] Epoch 1, 50% 	 loss: 2.8815, acc: 0.1367, time: 0.73s
[2019-01-22 22:58:24] [Train] Epoch 1, 61% 	 loss: 2.5886, acc: 0.2070, time: 0.73s
[2019-01-22 22:58:25] [Train] Epoch 1, 71% 	 loss: 2.5076, acc: 0.2266, time: 0.75s
[2019-01-22 22:58:26] [Train] Epoch 1, 81% 	 loss: 2.0976, acc: 0.3516, time: 0.74s
[2019-01-22 22:58:26] [Train] Epoch 1, 91% 	 loss: 1.7565, acc: 0.4453, time: 0.74s
[2019-01-22 22:58:27] [Test] Beginning with test with 29 batches
[2019-01-22 22:58:31] [Test] Test finished, loss: 1.2530, acc: 0.6405, time: 3.97s
[2019-01-22 22:58:36] [Train] Epoch 2, 10% 	 loss: 1.4406, acc: 0.4922, time: 4.33s
[2019-01-22 22:58:36] [Train] Epoch 2, 20% 	 loss: 1.2875, acc: 0.5703, time: 0.74s
[2019-01-22 22:58:37] [Train] Epoch 2, 30% 	 loss: 1.2458, acc: 0.6133, time: 0.75s
[2019-01-22 22:58:38] [Train] Epoch 2, 40% 	 loss: 1.0712, acc: 0.6289, time: 0.73s
[2019-01-22 22:58:38] [Train] Epoch 2, 50% 	 loss: 0.9455, acc: 0.6953, time: 0.73s
[2019-01-22 22:58:39] [Train] Epoch 2, 61% 	 loss: 0.9157, acc: 0.6797, time: 0.73s
[2019-01-22 22:58:40] [Train] Epoch 2, 71% 	 loss: 0.7286, acc: 0.7500, time: 0.73s
[2019-01-22 22:58:41] [Train] Epoch 2, 81% 	 loss: 0.6924, acc: 0.7773, time: 0.73s
[2019-01-22 22:58:41] [Train] Epoch 2, 91% 	 loss: 0.5623, acc: 0.7891, time: 0.73s
[2019-01-22 22:58:42] [Test] Beginning with test with 29 batches
[2019-01-22 22:58:46] [Test] Test finished, loss: 0.1660, acc: 0.9481, time: 3.92s
[2019-01-22 22:58:50] [Train] Epoch 3, 10% 	 loss: 0.4898, acc: 0.8438, time: 4.25s
[2019-01-22 22:58:51] [Train] Epoch 3, 20% 	 loss: 0.4350, acc: 0.8711, time: 0.73s
[2019-01-22 22:58:52] [Train] Epoch 3, 30% 	 loss: 0.3809, acc: 0.8906, time: 0.75s
[2019-01-22 22:58:53] [Train] Epoch 3, 40% 	 loss: 0.3948, acc: 0.8555, time: 0.73s
[2019-01-22 22:58:53] [Train] Epoch 3, 50% 	 loss: 0.3393, acc: 0.8789, time: 0.73s
[2019-01-22 22:58:54] [Train] Epoch 3, 61% 	 loss: 0.3452, acc: 0.9062, time: 0.74s
[2019-01-22 22:58:55] [Train] Epoch 3, 71% 	 loss: 0.2523, acc: 0.8984, time: 0.73s
[2019-01-22 22:58:56] [Train] Epoch 3, 81% 	 loss: 0.3273, acc: 0.8867, time: 0.74s
[2019-01-22 22:58:56] [Train] Epoch 3, 91% 	 loss: 0.1903, acc: 0.9336, time: 0.74s
[2019-01-22 22:58:57] [Test] Beginning with test with 29 batches
[2019-01-22 22:59:01] [Test] Test finished, loss: 0.0506, acc: 0.9852, time: 3.97s
[2019-01-22 22:59:05] [Train] Epoch 4, 10% 	 loss: 0.2706, acc: 0.9141, time: 4.28s
[2019-01-22 22:59:06] [Train] Epoch 4, 20% 	 loss: 0.2666, acc: 0.9219, time: 0.74s
[2019-01-22 22:59:07] [Train] Epoch 4, 30% 	 loss: 0.2355, acc: 0.9180, time: 0.75s
[2019-01-22 22:59:08] [Train] Epoch 4, 40% 	 loss: 0.2040, acc: 0.9297, time: 0.74s
[2019-01-22 22:59:08] [Train] Epoch 4, 50% 	 loss: 0.1629, acc: 0.9453, time: 0.73s
[2019-01-22 22:59:09] [Train] Epoch 4, 61% 	 loss: 0.1782, acc: 0.9453, time: 0.73s
[2019-01-22 22:59:10] [Train] Epoch 4, 71% 	 loss: 0.1520, acc: 0.9492, time: 0.73s
[2019-01-22 22:59:10] [Train] Epoch 4, 81% 	 loss: 0.1781, acc: 0.9375, time: 0.73s
[2019-01-22 22:59:11] [Train] Epoch 4, 91% 	 loss: 0.1054, acc: 0.9609, time: 0.73s
[2019-01-22 22:59:12] [Test] Beginning with test with 29 batches
[2019-01-22 22:59:16] [Test] Test finished, loss: 0.0372, acc: 0.9816, time: 3.95s
