[2019-01-22 21:51:46] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 21:51:46] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 21:51:46] Generating model graph visualization at results\20190122-215146\model ...
[2019-01-22 21:51:46] Using CUDA!
[2019-01-22 21:51:47] Training model...
[2019-01-22 21:51:47] ===== HYPERPARAMETERS =====
[2019-01-22 21:51:47] batch_size= 256
[2019-01-22 21:51:47] epochs= 20
[2019-01-22 21:51:47] learning_rate= 0.001
[2019-01-22 21:51:47] ==============================
[2019-01-22 21:51:47] [Test] Beginning with test with 29 batches
[2019-01-22 21:51:52] [Test] Test finished, loss: 3.2185, acc: 0.0616, time: 4.44s
[2019-01-22 21:51:56] [Train] Epoch 1, 10% 	 loss: 3.2753, acc: 0.0391, time: 3.94s
[2019-01-22 21:51:56] [Train] Epoch 1, 20% 	 loss: 3.2035, acc: 0.0742, time: 0.32s
[2019-01-22 21:51:56] [Train] Epoch 1, 30% 	 loss: 3.1628, acc: 0.0508, time: 0.32s
[2019-01-22 21:51:57] [Train] Epoch 1, 40% 	 loss: 2.9612, acc: 0.1641, time: 0.33s
[2019-01-22 21:51:57] [Train] Epoch 1, 50% 	 loss: 2.7339, acc: 0.1602, time: 0.32s
[2019-01-22 21:51:57] [Train] Epoch 1, 61% 	 loss: 2.4406, acc: 0.2812, time: 0.32s
[2019-01-22 21:51:58] [Train] Epoch 1, 71% 	 loss: 2.2986, acc: 0.2852, time: 0.32s
[2019-01-22 21:51:58] [Train] Epoch 1, 81% 	 loss: 2.1673, acc: 0.3633, time: 0.32s
[2019-01-22 21:51:58] [Train] Epoch 1, 91% 	 loss: 1.7951, acc: 0.4258, time: 0.32s
[2019-01-22 21:51:59] [Test] Beginning with test with 29 batches
[2019-01-22 21:52:03] [Test] Test finished, loss: 1.0446, acc: 0.7369, time: 3.83s
[2019-01-22 21:52:07] [Train] Epoch 2, 10% 	 loss: 1.5826, acc: 0.4922, time: 3.98s
[2019-01-22 21:52:07] [Train] Epoch 2, 20% 	 loss: 1.3663, acc: 0.5625, time: 0.33s
[2019-01-22 21:52:07] [Train] Epoch 2, 30% 	 loss: 1.1334, acc: 0.6484, time: 0.32s
[2019-01-22 21:52:08] [Train] Epoch 2, 40% 	 loss: 1.1361, acc: 0.5781, time: 0.32s
[2019-01-22 21:52:08] [Train] Epoch 2, 50% 	 loss: 1.0473, acc: 0.6367, time: 0.32s
[2019-01-22 21:52:08] [Train] Epoch 2, 61% 	 loss: 1.0463, acc: 0.6680, time: 0.32s
[2019-01-22 21:52:09] [Train] Epoch 2, 71% 	 loss: 0.9374, acc: 0.6914, time: 0.33s
[2019-01-22 21:52:09] [Train] Epoch 2, 81% 	 loss: 0.8160, acc: 0.7070, time: 0.33s
[2019-01-22 21:52:09] [Train] Epoch 2, 91% 	 loss: 0.6358, acc: 0.8047, time: 0.33s
[2019-01-22 21:52:10] [Test] Beginning with test with 29 batches
[2019-01-22 21:52:14] [Test] Test finished, loss: 0.2985, acc: 0.9021, time: 3.80s
