[2019-01-22 21:33:45] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 21:33:45] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 21:33:45] Generating model graph visualization at results\20190122-213345\model ...
[2019-01-22 21:33:45] Using CUDA!
[2019-01-22 21:33:46] Training model...
[2019-01-22 21:33:46] ===== HYPERPARAMETERS =====
[2019-01-22 21:33:46] batch_size= 256
[2019-01-22 21:33:46] epochs= 20
[2019-01-22 21:33:46] learning_rate= 0.001
[2019-01-22 21:33:46] ==============================
[2019-01-22 21:33:47] [Test] Beginning with test with 29 batches
[2019-01-22 21:33:51] [Test] Test finished, loss: 3.2029, acc: 0.0315, time: 4.61s
[2019-01-22 21:33:55] [Train] Epoch 1, 10% 	 loss: 3.2120, acc: 0.0430, time: 4.03s
[2019-01-22 21:33:56] [Train] Epoch 1, 20% 	 loss: 3.2074, acc: 0.0273, time: 0.43s
[2019-01-22 21:33:56] [Train] Epoch 1, 30% 	 loss: 3.0546, acc: 0.0781, time: 0.44s
[2019-01-22 21:33:56] [Train] Epoch 1, 40% 	 loss: 2.8393, acc: 0.1523, time: 0.44s
[2019-01-22 21:33:57] [Train] Epoch 1, 50% 	 loss: 2.6544, acc: 0.1953, time: 0.45s
[2019-01-22 21:33:57] [Train] Epoch 1, 61% 	 loss: 2.4753, acc: 0.2539, time: 0.43s
[2019-01-22 21:33:58] [Train] Epoch 1, 71% 	 loss: 2.3086, acc: 0.2812, time: 0.43s
[2019-01-22 21:33:58] [Train] Epoch 1, 81% 	 loss: 1.9272, acc: 0.3672, time: 0.44s
[2019-01-22 21:33:59] [Train] Epoch 1, 91% 	 loss: 1.8343, acc: 0.3984, time: 0.44s
[2019-01-22 21:33:59] [Test] Beginning with test with 29 batches
[2019-01-22 21:34:03] [Test] Test finished, loss: 1.0690, acc: 0.7644, time: 3.80s
[2019-01-22 21:34:07] [Train] Epoch 2, 10% 	 loss: 1.6509, acc: 0.4297, time: 4.10s
[2019-01-22 21:34:08] [Train] Epoch 2, 20% 	 loss: 1.4980, acc: 0.5156, time: 0.42s
[2019-01-22 21:34:08] [Train] Epoch 2, 30% 	 loss: 1.3761, acc: 0.5703, time: 0.42s
[2019-01-22 21:34:08] [Train] Epoch 2, 40% 	 loss: 1.2987, acc: 0.5625, time: 0.42s
[2019-01-22 21:34:09] [Train] Epoch 2, 50% 	 loss: 1.1560, acc: 0.5859, time: 0.44s
[2019-01-22 21:34:09] [Train] Epoch 2, 61% 	 loss: 1.2825, acc: 0.5625, time: 0.44s
[2019-01-22 21:34:10] [Train] Epoch 2, 71% 	 loss: 1.0930, acc: 0.6406, time: 0.44s
