[2019-01-23 01:41:31] Loading data from data\sign_mnist_train.npy ...
[2019-01-23 01:41:31] Loading data from data\sign_mnist_test.npy ...
[2019-01-23 01:41:31] Generating model graph visualization at results\20190123-014131\model ...
[2019-01-23 01:41:32] Using CUDA!
[2019-01-23 01:41:33] Training model...
[2019-01-23 01:41:33] ===== HYPERPARAMETERS =====
[2019-01-23 01:41:33] batch_size= 512
[2019-01-23 01:41:33] epochs= 20
[2019-01-23 01:41:33] learning_rate= 0.001
[2019-01-23 01:41:33] ==============================
[2019-01-23 01:41:33] [Test] Beginning with test with 15 batches
[2019-01-23 01:41:37] [Test] Test finished, loss: 3.2253, acc: 0.0291, time: 4.52s
[2019-01-23 01:41:42] [Train] Epoch 1, 11% 	 loss: 3.2357, acc: 0.0547, time: 4.08s
[2019-01-23 01:41:42] [Train] Epoch 1, 22% 	 loss: 3.2135, acc: 0.0371, time: 0.50s
[2019-01-23 01:41:42] [Train] Epoch 1, 33% 	 loss: 3.1393, acc: 0.0898, time: 0.49s
[2019-01-23 01:41:43] [Train] Epoch 1, 44% 	 loss: 3.0751, acc: 0.1113, time: 0.49s
[2019-01-23 01:41:43] [Train] Epoch 1, 55% 	 loss: 2.8353, acc: 0.1426, time: 0.49s
[2019-01-23 01:41:44] [Train] Epoch 1, 66% 	 loss: 2.6279, acc: 0.1836, time: 0.49s
[2019-01-23 01:41:44] [Train] Epoch 1, 77% 	 loss: 2.3095, acc: 0.2812, time: 0.49s
[2019-01-23 01:41:45] [Train] Epoch 1, 88% 	 loss: 2.1728, acc: 0.3164, time: 0.49s
[2019-01-23 01:41:45] [Train] Epoch 1, 100% 	 loss: 2.1213, acc: 0.3386, time: 0.46s
[2019-01-23 01:41:46] [Test] Beginning with test with 15 batches
[2019-01-23 01:41:49] [Test] Test finished, loss: 1.5295, acc: 0.5771, time: 3.86s
[2019-01-23 01:41:54] [Train] Epoch 2, 11% 	 loss: 1.8907, acc: 0.3848, time: 4.37s
[2019-01-23 01:41:54] [Train] Epoch 2, 22% 	 loss: 1.7296, acc: 0.4414, time: 0.51s
[2019-01-23 01:41:55] [Train] Epoch 2, 33% 	 loss: 1.5187, acc: 0.5293, time: 0.52s
[2019-01-23 01:41:55] [Train] Epoch 2, 44% 	 loss: 1.4117, acc: 0.5312, time: 0.51s
[2019-01-23 01:41:56] [Train] Epoch 2, 55% 	 loss: 1.1831, acc: 0.6191, time: 0.52s
[2019-01-23 01:41:56] [Train] Epoch 2, 66% 	 loss: 1.1240, acc: 0.6289, time: 0.53s
[2019-01-23 01:41:57] [Train] Epoch 2, 77% 	 loss: 0.9669, acc: 0.6523, time: 0.52s
[2019-01-23 01:41:57] [Train] Epoch 2, 88% 	 loss: 0.8684, acc: 0.7246, time: 0.51s
[2019-01-23 01:41:58] [Train] Epoch 2, 100% 	 loss: 0.8520, acc: 0.7085, time: 0.46s
[2019-01-23 01:41:58] [Test] Beginning with test with 15 batches
[2019-01-23 01:42:02] [Test] Test finished, loss: 0.3877, acc: 0.8929, time: 4.13s
[2019-01-23 01:42:07] [Train] Epoch 3, 11% 	 loss: 0.6992, acc: 0.7852, time: 4.53s
[2019-01-23 01:42:07] [Train] Epoch 3, 22% 	 loss: 0.6710, acc: 0.7637, time: 0.49s
[2019-01-23 01:42:08] [Train] Epoch 3, 33% 	 loss: 0.6419, acc: 0.7617, time: 0.49s
[2019-01-23 01:42:08] [Train] Epoch 3, 44% 	 loss: 0.5643, acc: 0.7910, time: 0.50s
[2019-01-23 01:42:09] [Train] Epoch 3, 55% 	 loss: 0.5725, acc: 0.8086, time: 0.51s
[2019-01-23 01:42:09] [Train] Epoch 3, 66% 	 loss: 0.5252, acc: 0.8125, time: 0.51s
[2019-01-23 01:42:10] [Train] Epoch 3, 77% 	 loss: 0.4950, acc: 0.8340, time: 0.50s
[2019-01-23 01:42:10] [Train] Epoch 3, 88% 	 loss: 0.4073, acc: 0.8613, time: 0.49s
[2019-01-23 01:42:11] [Train] Epoch 3, 100% 	 loss: 0.3738, acc: 0.8840, time: 0.46s
[2019-01-23 01:42:11] [Test] Beginning with test with 15 batches
[2019-01-23 01:42:15] [Test] Test finished, loss: 0.1642, acc: 0.9488, time: 3.88s
[2019-01-23 01:42:19] [Train] Epoch 4, 11% 	 loss: 0.4529, acc: 0.8379, time: 4.13s
[2019-01-23 01:42:19] [Train] Epoch 4, 22% 	 loss: 0.4226, acc: 0.8613, time: 0.50s
[2019-01-23 01:42:20] [Train] Epoch 4, 33% 	 loss: 0.3427, acc: 0.8926, time: 0.50s
[2019-01-23 01:42:20] [Train] Epoch 4, 44% 	 loss: 0.3624, acc: 0.8613, time: 0.51s
[2019-01-23 01:42:21] [Train] Epoch 4, 55% 	 loss: 0.3051, acc: 0.9062, time: 0.49s
[2019-01-23 01:42:21] [Train] Epoch 4, 66% 	 loss: 0.2524, acc: 0.9316, time: 0.50s
[2019-01-23 01:42:22] [Train] Epoch 4, 77% 	 loss: 0.2396, acc: 0.9219, time: 0.53s
[2019-01-23 01:42:23] [Train] Epoch 4, 88% 	 loss: 0.2671, acc: 0.9219, time: 0.52s
[2019-01-23 01:42:23] [Train] Epoch 4, 100% 	 loss: 0.2287, acc: 0.9279, time: 0.47s
[2019-01-23 01:42:23] [Test] Beginning with test with 15 batches
[2019-01-23 01:42:27] [Test] Test finished, loss: 0.0830, acc: 0.9727, time: 4.11s
[2019-01-23 01:42:32] [Train] Epoch 5, 11% 	 loss: 0.2668, acc: 0.8887, time: 4.43s
[2019-01-23 01:42:32] [Train] Epoch 5, 22% 	 loss: 0.1778, acc: 0.9395, time: 0.52s
[2019-01-23 01:42:33] [Train] Epoch 5, 33% 	 loss: 0.2032, acc: 0.9316, time: 0.50s
[2019-01-23 01:42:33] [Train] Epoch 5, 44% 	 loss: 0.1923, acc: 0.9297, time: 0.49s
[2019-01-23 01:42:34] [Train] Epoch 5, 55% 	 loss: 0.1747, acc: 0.9336, time: 0.51s
[2019-01-23 01:42:34] [Train] Epoch 5, 66% 	 loss: 0.2128, acc: 0.9238, time: 0.50s
[2019-01-23 01:42:35] [Train] Epoch 5, 77% 	 loss: 0.1758, acc: 0.9434, time: 0.50s
[2019-01-23 01:42:35] [Train] Epoch 5, 88% 	 loss: 0.1675, acc: 0.9355, time: 0.49s
[2019-01-23 01:42:36] [Train] Epoch 5, 100% 	 loss: 0.1496, acc: 0.9498, time: 0.47s
[2019-01-23 01:42:36] [Test] Beginning with test with 15 batches
[2019-01-23 01:42:40] [Test] Test finished, loss: 0.0626, acc: 0.9808, time: 3.84s
[2019-01-23 01:42:44] [Train] Epoch 6, 11% 	 loss: 0.1224, acc: 0.9648, time: 4.22s
[2019-01-23 01:42:45] [Train] Epoch 6, 22% 	 loss: 0.1112, acc: 0.9707, time: 0.52s
[2019-01-23 01:42:45] [Train] Epoch 6, 33% 	 loss: 0.1350, acc: 0.9453, time: 0.50s
[2019-01-23 01:42:46] [Train] Epoch 6, 44% 	 loss: 0.0888, acc: 0.9727, time: 0.51s
[2019-01-23 01:42:46] [Train] Epoch 6, 55% 	 loss: 0.1240, acc: 0.9688, time: 0.51s
[2019-01-23 01:42:47] [Train] Epoch 6, 66% 	 loss: 0.1250, acc: 0.9609, time: 0.52s
[2019-01-23 01:42:47] [Train] Epoch 6, 77% 	 loss: 0.0967, acc: 0.9746, time: 0.51s
[2019-01-23 01:42:48] [Train] Epoch 6, 88% 	 loss: 0.1071, acc: 0.9707, time: 0.51s
[2019-01-23 01:42:48] [Train] Epoch 6, 100% 	 loss: 0.1506, acc: 0.9624, time: 0.49s
[2019-01-23 01:42:48] [Test] Beginning with test with 15 batches
[2019-01-23 01:42:52] [Test] Test finished, loss: 0.0630, acc: 0.9773, time: 3.94s
[2019-01-23 01:42:57] [Train] Epoch 7, 11% 	 loss: 0.1109, acc: 0.9629, time: 4.47s
[2019-01-23 01:42:57] [Train] Epoch 7, 22% 	 loss: 0.1178, acc: 0.9551, time: 0.51s
[2019-01-23 01:42:58] [Train] Epoch 7, 33% 	 loss: 0.1161, acc: 0.9590, time: 0.51s
[2019-01-23 01:42:58] [Train] Epoch 7, 44% 	 loss: 0.0945, acc: 0.9688, time: 0.52s
[2019-01-23 01:42:59] [Train] Epoch 7, 55% 	 loss: 0.0996, acc: 0.9668, time: 0.51s
[2019-01-23 01:42:59] [Train] Epoch 7, 66% 	 loss: 0.0945, acc: 0.9707, time: 0.52s
[2019-01-23 01:43:00] [Train] Epoch 7, 77% 	 loss: 0.0875, acc: 0.9707, time: 0.51s
[2019-01-23 01:43:00] [Train] Epoch 7, 88% 	 loss: 0.0733, acc: 0.9844, time: 0.51s
