[2019-01-22 21:58:00] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 21:58:00] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 21:58:00] Generating model graph visualization at results\20190122-215800\model ...
[2019-01-22 21:58:00] Using CUDA!
[2019-01-22 21:58:02] Training model...
[2019-01-22 21:58:02] ===== HYPERPARAMETERS =====
[2019-01-22 21:58:02] batch_size= 256
[2019-01-22 21:58:02] epochs= 20
[2019-01-22 21:58:02] learning_rate= 0.001
[2019-01-22 21:58:02] ==============================
[2019-01-22 21:58:02] [Test] Beginning with test with 29 batches
[2019-01-22 21:58:06] [Test] Test finished, loss: 3.2198, acc: 0.0342, time: 4.61s
[2019-01-22 21:58:10] [Train] Epoch 1, 10% 	 loss: 3.2103, acc: 0.0664, time: 4.04s
[2019-01-22 21:58:11] [Train] Epoch 1, 20% 	 loss: 3.2161, acc: 0.0391, time: 0.43s
[2019-01-22 21:58:11] [Train] Epoch 1, 30% 	 loss: 3.2000, acc: 0.0625, time: 0.42s
[2019-01-22 21:58:12] [Train] Epoch 1, 40% 	 loss: 2.9676, acc: 0.1328, time: 0.43s
[2019-01-22 21:58:12] [Train] Epoch 1, 50% 	 loss: 2.9293, acc: 0.1211, time: 0.43s
[2019-01-22 21:58:13] [Train] Epoch 1, 61% 	 loss: 2.7302, acc: 0.1719, time: 0.43s
[2019-01-22 21:58:13] [Train] Epoch 1, 71% 	 loss: 2.4997, acc: 0.2461, time: 0.42s
[2019-01-22 21:58:13] [Train] Epoch 1, 81% 	 loss: 2.2802, acc: 0.3086, time: 0.43s
[2019-01-22 21:58:14] [Train] Epoch 1, 91% 	 loss: 2.0542, acc: 0.3594, time: 0.43s
[2019-01-22 21:58:14] [Test] Beginning with test with 29 batches
[2019-01-22 21:58:18] [Test] Test finished, loss: 1.1273, acc: 0.7397, time: 3.73s
[2019-01-22 21:58:22] [Train] Epoch 2, 10% 	 loss: 1.5817, acc: 0.4805, time: 4.01s
[2019-01-22 21:58:23] [Train] Epoch 2, 20% 	 loss: 1.4305, acc: 0.5312, time: 0.43s
[2019-01-22 21:58:23] [Train] Epoch 2, 30% 	 loss: 1.3125, acc: 0.5742, time: 0.43s
[2019-01-22 21:58:23] [Train] Epoch 2, 40% 	 loss: 1.2311, acc: 0.6055, time: 0.43s
[2019-01-22 21:58:24] [Train] Epoch 2, 50% 	 loss: 1.0436, acc: 0.6602, time: 0.43s
[2019-01-22 21:58:24] [Train] Epoch 2, 61% 	 loss: 0.9247, acc: 0.6836, time: 0.43s
[2019-01-22 21:58:25] [Train] Epoch 2, 71% 	 loss: 0.9855, acc: 0.6680, time: 0.42s
[2019-01-22 21:58:25] [Train] Epoch 2, 81% 	 loss: 0.9546, acc: 0.6875, time: 0.42s
[2019-01-22 21:58:26] [Train] Epoch 2, 91% 	 loss: 0.8257, acc: 0.7031, time: 0.43s
[2019-01-22 21:58:26] [Test] Beginning with test with 29 batches
[2019-01-22 21:58:30] [Test] Test finished, loss: 0.2968, acc: 0.9091, time: 3.75s
[2019-01-22 21:58:34] [Train] Epoch 3, 10% 	 loss: 0.7343, acc: 0.7383, time: 4.12s
[2019-01-22 21:58:34] [Train] Epoch 3, 20% 	 loss: 0.6965, acc: 0.7734, time: 0.43s
[2019-01-22 21:58:35] [Train] Epoch 3, 30% 	 loss: 0.6404, acc: 0.7695, time: 0.43s
[2019-01-22 21:58:35] [Train] Epoch 3, 40% 	 loss: 0.5449, acc: 0.8086, time: 0.43s
[2019-01-22 21:58:36] [Train] Epoch 3, 50% 	 loss: 0.4988, acc: 0.8203, time: 0.43s
[2019-01-22 21:58:36] [Train] Epoch 3, 61% 	 loss: 0.4727, acc: 0.8359, time: 0.43s
[2019-01-22 21:58:37] [Train] Epoch 3, 71% 	 loss: 0.4236, acc: 0.8711, time: 0.44s
[2019-01-22 21:58:37] [Train] Epoch 3, 81% 	 loss: 0.4424, acc: 0.8359, time: 0.44s
[2019-01-22 21:58:37] [Train] Epoch 3, 91% 	 loss: 0.3293, acc: 0.8867, time: 0.43s
[2019-01-22 21:58:38] [Test] Beginning with test with 29 batches
[2019-01-22 21:58:42] [Test] Test finished, loss: 0.1106, acc: 0.9614, time: 3.98s
[2019-01-22 21:58:46] [Train] Epoch 4, 10% 	 loss: 0.4396, acc: 0.8594, time: 4.11s
[2019-01-22 21:58:47] [Train] Epoch 4, 20% 	 loss: 0.4154, acc: 0.8398, time: 0.43s
[2019-01-22 21:58:47] [Train] Epoch 4, 30% 	 loss: 0.3554, acc: 0.8828, time: 0.44s
[2019-01-22 21:58:47] [Train] Epoch 4, 40% 	 loss: 0.3032, acc: 0.8945, time: 0.43s
[2019-01-22 21:58:48] [Train] Epoch 4, 50% 	 loss: 0.3604, acc: 0.8750, time: 0.43s
[2019-01-22 21:58:48] [Train] Epoch 4, 61% 	 loss: 0.2052, acc: 0.9180, time: 0.43s
[2019-01-22 21:58:49] [Train] Epoch 4, 71% 	 loss: 0.1911, acc: 0.9258, time: 0.43s
[2019-01-22 21:58:49] [Train] Epoch 4, 81% 	 loss: 0.1810, acc: 0.9414, time: 0.43s
[2019-01-22 21:58:50] [Train] Epoch 4, 91% 	 loss: 0.2422, acc: 0.9062, time: 0.43s
[2019-01-22 21:58:50] [Test] Beginning with test with 29 batches
[2019-01-22 21:58:54] [Test] Test finished, loss: 0.0828, acc: 0.9730, time: 3.75s
[2019-01-22 21:58:58] [Train] Epoch 5, 10% 	 loss: 0.2418, acc: 0.9062, time: 4.04s
[2019-01-22 21:58:58] [Train] Epoch 5, 20% 	 loss: 0.2476, acc: 0.9023, time: 0.43s
[2019-01-22 21:58:59] [Train] Epoch 5, 30% 	 loss: 0.2406, acc: 0.9141, time: 0.43s
[2019-01-22 21:58:59] [Train] Epoch 5, 40% 	 loss: 0.1840, acc: 0.9297, time: 0.43s
[2019-01-22 21:59:00] [Train] Epoch 5, 50% 	 loss: 0.1699, acc: 0.9414, time: 0.43s
[2019-01-22 21:59:00] [Train] Epoch 5, 61% 	 loss: 0.1849, acc: 0.9492, time: 0.43s
[2019-01-22 21:59:00] [Train] Epoch 5, 71% 	 loss: 0.1944, acc: 0.9336, time: 0.43s
[2019-01-22 21:59:01] [Train] Epoch 5, 81% 	 loss: 0.1933, acc: 0.9336, time: 0.43s
[2019-01-22 21:59:01] [Train] Epoch 5, 91% 	 loss: 0.2037, acc: 0.9297, time: 0.43s
[2019-01-22 21:59:02] [Test] Beginning with test with 29 batches
[2019-01-22 21:59:06] [Test] Test finished, loss: 0.0514, acc: 0.9792, time: 3.77s
[2019-01-22 21:59:10] [Train] Epoch 6, 10% 	 loss: 0.1482, acc: 0.9414, time: 4.01s
[2019-01-22 21:59:10] [Train] Epoch 6, 20% 	 loss: 0.1016, acc: 0.9805, time: 0.43s
[2019-01-22 21:59:11] [Train] Epoch 6, 30% 	 loss: 0.1398, acc: 0.9492, time: 0.43s
[2019-01-22 21:59:11] [Train] Epoch 6, 40% 	 loss: 0.1856, acc: 0.9375, time: 0.43s
[2019-01-22 21:59:11] [Train] Epoch 6, 50% 	 loss: 0.1161, acc: 0.9531, time: 0.43s
[2019-01-22 21:59:12] [Train] Epoch 6, 61% 	 loss: 0.1159, acc: 0.9570, time: 0.44s
[2019-01-22 21:59:12] [Train] Epoch 6, 71% 	 loss: 0.0971, acc: 0.9648, time: 0.43s
[2019-01-22 21:59:13] [Train] Epoch 6, 81% 	 loss: 0.1421, acc: 0.9453, time: 0.43s
[2019-01-22 21:59:13] [Train] Epoch 6, 91% 	 loss: 0.1240, acc: 0.9531, time: 0.43s
[2019-01-22 21:59:14] [Test] Beginning with test with 29 batches
[2019-01-22 21:59:17] [Test] Test finished, loss: 0.0251, acc: 0.9898, time: 3.75s
[2019-01-22 21:59:21] [Train] Epoch 7, 10% 	 loss: 0.1361, acc: 0.9414, time: 4.00s
[2019-01-22 21:59:22] [Train] Epoch 7, 20% 	 loss: 0.1198, acc: 0.9570, time: 0.44s
[2019-01-22 21:59:22] [Train] Epoch 7, 30% 	 loss: 0.1594, acc: 0.9453, time: 0.43s
[2019-01-22 21:59:23] [Train] Epoch 7, 40% 	 loss: 0.1283, acc: 0.9570, time: 0.43s
[2019-01-22 21:59:23] [Train] Epoch 7, 50% 	 loss: 0.1549, acc: 0.9336, time: 0.43s
[2019-01-22 21:59:24] [Train] Epoch 7, 61% 	 loss: 0.1308, acc: 0.9609, time: 0.43s
[2019-01-22 21:59:24] [Train] Epoch 7, 71% 	 loss: 0.1862, acc: 0.9453, time: 0.43s
[2019-01-22 21:59:24] [Train] Epoch 7, 81% 	 loss: 0.1167, acc: 0.9570, time: 0.43s
[2019-01-22 21:59:25] [Train] Epoch 7, 91% 	 loss: 0.1144, acc: 0.9570, time: 0.43s
[2019-01-22 21:59:25] [Test] Beginning with test with 29 batches
[2019-01-22 21:59:29] [Test] Test finished, loss: 0.0475, acc: 0.9851, time: 3.82s
[2019-01-22 21:59:33] [Train] Epoch 8, 10% 	 loss: 0.1376, acc: 0.9609, time: 4.02s
[2019-01-22 21:59:34] [Train] Epoch 8, 20% 	 loss: 0.0936, acc: 0.9609, time: 0.42s
