[2019-01-22 19:57:09] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 19:57:09] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 19:57:09] Generating model graph visualization at results\20190122-195709\model ...
[2019-01-22 19:57:09] Using CUDA!
[2019-01-22 19:57:11] Training model...
[2019-01-22 19:57:11] ===== HYPERPARAMETERS =====
[2019-01-22 19:57:11] batch_size= 256
[2019-01-22 19:57:11] epochs= 20
[2019-01-22 19:57:11] learning_rate= 0.001
[2019-01-22 19:57:11] ==============================
[2019-01-22 19:57:11] [Test] Beginning with test with 29 batches
[2019-01-22 19:57:15] [Test] Test finished, loss: 3.2274, acc: 0.0095, time: 4.48s
[2019-01-22 19:57:19] [Train] Epoch 1, 10% 	 loss: 3.2150, acc: 0.0430, time: 3.92s
[2019-01-22 19:57:19] [Train] Epoch 1, 20% 	 loss: 3.2110, acc: 0.0391, time: 0.14s
[2019-01-22 19:57:19] [Train] Epoch 1, 30% 	 loss: 3.1246, acc: 0.0781, time: 0.14s
[2019-01-22 19:57:20] [Train] Epoch 1, 40% 	 loss: 2.9834, acc: 0.1250, time: 0.14s
[2019-01-22 19:57:20] [Train] Epoch 1, 50% 	 loss: 2.7915, acc: 0.2070, time: 0.13s
[2019-01-22 19:57:20] [Train] Epoch 1, 61% 	 loss: 2.6323, acc: 0.2344, time: 0.13s
[2019-01-22 19:57:20] [Train] Epoch 1, 71% 	 loss: 2.4392, acc: 0.2422, time: 0.13s
[2019-01-22 19:57:20] [Train] Epoch 1, 81% 	 loss: 2.0767, acc: 0.3711, time: 0.13s
[2019-01-22 19:57:20] [Train] Epoch 1, 91% 	 loss: 1.9057, acc: 0.3906, time: 0.13s
[2019-01-22 19:57:21] [Test] Beginning with test with 29 batches
[2019-01-22 19:57:24] [Test] Test finished, loss: 1.2921, acc: 0.6500, time: 3.57s
[2019-01-22 19:57:28] [Train] Epoch 2, 10% 	 loss: 1.8203, acc: 0.3945, time: 3.91s
[2019-01-22 19:57:28] [Train] Epoch 2, 20% 	 loss: 1.5897, acc: 0.5000, time: 0.13s
[2019-01-22 19:57:28] [Train] Epoch 2, 30% 	 loss: 1.4274, acc: 0.5195, time: 0.13s
[2019-01-22 19:57:28] [Train] Epoch 2, 40% 	 loss: 1.3582, acc: 0.5625, time: 0.13s
[2019-01-22 19:57:29] [Train] Epoch 2, 50% 	 loss: 1.3047, acc: 0.5664, time: 0.13s
[2019-01-22 19:57:29] [Train] Epoch 2, 61% 	 loss: 1.2072, acc: 0.6094, time: 0.13s
