[2019-01-22 21:23:57] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 21:23:57] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 21:23:57] Generating model graph visualization at results\20190122-212357\model ...
[2019-01-22 21:23:58] Using CUDA!
[2019-01-22 21:23:59] Training model...
[2019-01-22 21:23:59] ===== HYPERPARAMETERS =====
[2019-01-22 21:23:59] batch_size= 256
[2019-01-22 21:23:59] epochs= 20
[2019-01-22 21:23:59] learning_rate= 0.001
[2019-01-22 21:23:59] ==============================
[2019-01-22 21:23:59] [Test] Beginning with test with 29 batches
[2019-01-22 21:24:03] [Test] Test finished, loss: 3.2350, acc: 0.0343, time: 4.46s
[2019-01-22 21:24:07] [Train] Epoch 1, 10% 	 loss: 3.2415, acc: 0.0430, time: 4.00s
[2019-01-22 21:24:08] [Train] Epoch 1, 20% 	 loss: 3.2314, acc: 0.0391, time: 0.42s
[2019-01-22 21:24:08] [Train] Epoch 1, 30% 	 loss: 3.1929, acc: 0.0625, time: 0.42s
[2019-01-22 21:24:09] [Train] Epoch 1, 40% 	 loss: 3.1260, acc: 0.0781, time: 0.43s
[2019-01-22 21:24:09] [Train] Epoch 1, 50% 	 loss: 2.9187, acc: 0.1602, time: 0.42s
[2019-01-22 21:24:10] [Train] Epoch 1, 61% 	 loss: 2.8327, acc: 0.1484, time: 0.42s
[2019-01-22 21:24:10] [Train] Epoch 1, 71% 	 loss: 2.5943, acc: 0.2109, time: 0.42s
[2019-01-22 21:24:10] [Train] Epoch 1, 81% 	 loss: 2.4119, acc: 0.2773, time: 0.42s
[2019-01-22 21:24:11] [Train] Epoch 1, 91% 	 loss: 2.2512, acc: 0.2656, time: 0.42s
[2019-01-22 21:24:11] [Test] Beginning with test with 29 batches
[2019-01-22 21:24:15] [Test] Test finished, loss: 1.3284, acc: 0.7009, time: 3.90s
[2019-01-22 21:24:19] [Train] Epoch 2, 10% 	 loss: 1.8232, acc: 0.4023, time: 4.24s
[2019-01-22 21:24:20] [Train] Epoch 2, 20% 	 loss: 1.6984, acc: 0.4414, time: 0.42s
[2019-01-22 21:24:20] [Train] Epoch 2, 30% 	 loss: 1.5449, acc: 0.4492, time: 0.43s
[2019-01-22 21:24:21] [Train] Epoch 2, 40% 	 loss: 1.6066, acc: 0.4688, time: 0.43s
[2019-01-22 21:24:21] [Train] Epoch 2, 50% 	 loss: 1.4468, acc: 0.5039, time: 0.43s
[2019-01-22 21:24:22] [Train] Epoch 2, 61% 	 loss: 1.3765, acc: 0.5234, time: 0.43s
[2019-01-22 21:24:22] [Train] Epoch 2, 71% 	 loss: 1.3724, acc: 0.5234, time: 0.43s
[2019-01-22 21:24:22] [Train] Epoch 2, 81% 	 loss: 1.2143, acc: 0.5586, time: 0.43s
[2019-01-22 21:24:23] [Train] Epoch 2, 91% 	 loss: 1.1578, acc: 0.5703, time: 0.42s
[2019-01-22 21:24:23] [Test] Beginning with test with 29 batches
[2019-01-22 21:24:27] [Test] Test finished, loss: 0.3706, acc: 0.9200, time: 3.92s
[2019-01-22 21:24:32] [Train] Epoch 3, 10% 	 loss: 1.0701, acc: 0.6016, time: 4.18s
[2019-01-22 21:24:32] [Train] Epoch 3, 20% 	 loss: 1.1146, acc: 0.5977, time: 0.43s
[2019-01-22 21:24:32] [Train] Epoch 3, 30% 	 loss: 1.0808, acc: 0.5938, time: 0.42s
[2019-01-22 21:24:33] [Train] Epoch 3, 40% 	 loss: 0.9926, acc: 0.6172, time: 0.43s
[2019-01-22 21:24:33] [Train] Epoch 3, 50% 	 loss: 0.8818, acc: 0.6562, time: 0.42s
[2019-01-22 21:24:34] [Train] Epoch 3, 61% 	 loss: 0.8698, acc: 0.6875, time: 0.42s
[2019-01-22 21:24:34] [Train] Epoch 3, 71% 	 loss: 0.8659, acc: 0.6406, time: 0.42s
[2019-01-22 21:24:35] [Train] Epoch 3, 81% 	 loss: 0.8159, acc: 0.7578, time: 0.42s
[2019-01-22 21:24:35] [Train] Epoch 3, 91% 	 loss: 0.7900, acc: 0.6992, time: 0.42s
[2019-01-22 21:24:35] [Test] Beginning with test with 29 batches
[2019-01-22 21:24:39] [Test] Test finished, loss: 0.1583, acc: 0.9626, time: 3.87s
[2019-01-22 21:24:43] [Train] Epoch 4, 10% 	 loss: 0.8843, acc: 0.6758, time: 4.05s
[2019-01-22 21:24:44] [Train] Epoch 4, 20% 	 loss: 0.7529, acc: 0.7500, time: 0.42s
[2019-01-22 21:24:44] [Train] Epoch 4, 30% 	 loss: 0.7237, acc: 0.7305, time: 0.43s
[2019-01-22 21:24:45] [Train] Epoch 4, 40% 	 loss: 0.7486, acc: 0.7031, time: 0.42s
[2019-01-22 21:24:45] [Train] Epoch 4, 50% 	 loss: 0.7714, acc: 0.7031, time: 0.42s
