[2019-01-22 21:38:30] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 21:38:31] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 21:38:31] Generating model graph visualization at results\20190122-213830\model ...
[2019-01-22 21:38:31] Using CUDA!
[2019-01-22 21:38:32] Training model...
[2019-01-22 21:38:32] ===== HYPERPARAMETERS =====
[2019-01-22 21:38:32] batch_size= 256
[2019-01-22 21:38:32] epochs= 20
[2019-01-22 21:38:32] learning_rate= 0.001
[2019-01-22 21:38:32] ==============================
[2019-01-22 21:38:32] [Test] Beginning with test with 29 batches
[2019-01-22 21:38:36] [Test] Test finished, loss: 3.2263, acc: 0.0344, time: 4.29s
[2019-01-22 21:38:40] [Train] Epoch 1, 10% 	 loss: 3.1854, acc: 0.0781, time: 3.79s
[2019-01-22 21:38:40] [Train] Epoch 1, 20% 	 loss: 3.0034, acc: 0.1211, time: 0.20s
[2019-01-22 21:38:41] [Train] Epoch 1, 30% 	 loss: 2.6834, acc: 0.2070, time: 0.20s
[2019-01-22 21:38:41] [Train] Epoch 1, 40% 	 loss: 2.3991, acc: 0.2734, time: 0.20s
[2019-01-22 21:38:41] [Train] Epoch 1, 50% 	 loss: 2.1432, acc: 0.3242, time: 0.20s
[2019-01-22 21:38:41] [Train] Epoch 1, 61% 	 loss: 1.7205, acc: 0.4805, time: 0.20s
[2019-01-22 21:38:41] [Train] Epoch 1, 71% 	 loss: 1.6648, acc: 0.4258, time: 0.20s
[2019-01-22 21:38:42] [Train] Epoch 1, 81% 	 loss: 1.2796, acc: 0.6094, time: 0.21s
[2019-01-22 21:38:42] [Train] Epoch 1, 91% 	 loss: 1.0580, acc: 0.6523, time: 0.21s
[2019-01-22 21:38:42] [Test] Beginning with test with 29 batches
[2019-01-22 21:38:46] [Test] Test finished, loss: 0.7209, acc: 0.7835, time: 3.53s
[2019-01-22 21:38:50] [Train] Epoch 2, 10% 	 loss: 0.8872, acc: 0.7109, time: 3.79s
[2019-01-22 21:38:50] [Train] Epoch 2, 20% 	 loss: 0.7320, acc: 0.7266, time: 0.21s
[2019-01-22 21:38:50] [Train] Epoch 2, 30% 	 loss: 0.7022, acc: 0.7344, time: 0.20s
[2019-01-22 21:38:50] [Train] Epoch 2, 40% 	 loss: 0.6973, acc: 0.7539, time: 0.20s
[2019-01-22 21:38:50] [Train] Epoch 2, 50% 	 loss: 0.5604, acc: 0.8164, time: 0.20s
[2019-01-22 21:38:51] [Train] Epoch 2, 61% 	 loss: 0.4985, acc: 0.8320, time: 0.20s
[2019-01-22 21:38:51] [Train] Epoch 2, 71% 	 loss: 0.4528, acc: 0.8320, time: 0.20s
[2019-01-22 21:38:51] [Train] Epoch 2, 81% 	 loss: 0.4539, acc: 0.8516, time: 0.20s
[2019-01-22 21:38:51] [Train] Epoch 2, 91% 	 loss: 0.4008, acc: 0.8633, time: 0.20s
[2019-01-22 21:38:52] [Test] Beginning with test with 29 batches
[2019-01-22 21:38:55] [Test] Test finished, loss: 0.2631, acc: 0.9173, time: 3.53s
[2019-01-22 21:38:59] [Train] Epoch 3, 10% 	 loss: 0.3493, acc: 0.8867, time: 3.84s
[2019-01-22 21:38:59] [Train] Epoch 3, 20% 	 loss: 0.3219, acc: 0.8750, time: 0.21s
[2019-01-22 21:38:59] [Train] Epoch 3, 30% 	 loss: 0.2173, acc: 0.9414, time: 0.20s
[2019-01-22 21:39:00] [Train] Epoch 3, 40% 	 loss: 0.2377, acc: 0.9258, time: 0.21s
[2019-01-22 21:39:00] [Train] Epoch 3, 50% 	 loss: 0.2259, acc: 0.9180, time: 0.20s
[2019-01-22 21:39:00] [Train] Epoch 3, 61% 	 loss: 0.2448, acc: 0.9062, time: 0.20s
[2019-01-22 21:39:00] [Train] Epoch 3, 71% 	 loss: 0.2572, acc: 0.9219, time: 0.20s
[2019-01-22 21:39:00] [Train] Epoch 3, 81% 	 loss: 0.2096, acc: 0.9258, time: 0.21s
[2019-01-22 21:39:01] [Train] Epoch 3, 91% 	 loss: 0.2086, acc: 0.9219, time: 0.20s
[2019-01-22 21:39:01] [Test] Beginning with test with 29 batches
[2019-01-22 21:39:05] [Test] Test finished, loss: 0.1587, acc: 0.9445, time: 3.60s
[2019-01-22 21:39:08] [Train] Epoch 4, 10% 	 loss: 0.1690, acc: 0.9414, time: 3.76s
[2019-01-22 21:39:09] [Train] Epoch 4, 20% 	 loss: 0.1681, acc: 0.9414, time: 0.21s
[2019-01-22 21:39:09] [Train] Epoch 4, 30% 	 loss: 0.1508, acc: 0.9453, time: 0.21s
[2019-01-22 21:39:09] [Train] Epoch 4, 40% 	 loss: 0.1613, acc: 0.9453, time: 0.21s
[2019-01-22 21:39:09] [Train] Epoch 4, 50% 	 loss: 0.1315, acc: 0.9453, time: 0.20s
[2019-01-22 21:39:09] [Train] Epoch 4, 61% 	 loss: 0.1154, acc: 0.9609, time: 0.20s
[2019-01-22 21:39:10] [Train] Epoch 4, 71% 	 loss: 0.1141, acc: 0.9648, time: 0.20s
[2019-01-22 21:39:10] [Train] Epoch 4, 81% 	 loss: 0.1372, acc: 0.9570, time: 0.20s
[2019-01-22 21:39:10] [Train] Epoch 4, 91% 	 loss: 0.0937, acc: 0.9609, time: 0.21s
[2019-01-22 21:39:10] [Test] Beginning with test with 29 batches
[2019-01-22 21:39:14] [Test] Test finished, loss: 0.0994, acc: 0.9716, time: 3.55s
[2019-01-22 21:39:18] [Train] Epoch 5, 10% 	 loss: 0.0520, acc: 0.9844, time: 3.78s
[2019-01-22 21:39:18] [Train] Epoch 5, 20% 	 loss: 0.0940, acc: 0.9766, time: 0.21s
[2019-01-22 21:39:18] [Train] Epoch 5, 30% 	 loss: 0.0674, acc: 0.9805, time: 0.21s
[2019-01-22 21:39:18] [Train] Epoch 5, 40% 	 loss: 0.0591, acc: 0.9805, time: 0.21s
[2019-01-22 21:39:19] [Train] Epoch 5, 50% 	 loss: 0.0518, acc: 0.9922, time: 0.21s
[2019-01-22 21:39:19] [Train] Epoch 5, 61% 	 loss: 0.0738, acc: 0.9766, time: 0.21s
[2019-01-22 21:39:19] [Train] Epoch 5, 71% 	 loss: 0.0855, acc: 0.9805, time: 0.21s
[2019-01-22 21:39:19] [Train] Epoch 5, 81% 	 loss: 0.0745, acc: 0.9727, time: 0.22s
[2019-01-22 21:39:19] [Train] Epoch 5, 91% 	 loss: 0.0601, acc: 0.9844, time: 0.21s
[2019-01-22 21:39:20] [Test] Beginning with test with 29 batches
[2019-01-22 21:39:23] [Test] Test finished, loss: 0.1185, acc: 0.9665, time: 3.69s
[2019-01-22 21:39:27] [Train] Epoch 6, 10% 	 loss: 0.0524, acc: 0.9844, time: 3.89s
[2019-01-22 21:39:28] [Train] Epoch 6, 20% 	 loss: 0.0473, acc: 0.9883, time: 0.22s
[2019-01-22 21:39:28] [Train] Epoch 6, 30% 	 loss: 0.0801, acc: 0.9766, time: 0.21s
[2019-01-22 21:39:28] [Train] Epoch 6, 40% 	 loss: 0.0652, acc: 0.9688, time: 0.21s
