[2019-01-23 01:25:14] Loading data from data\sign_mnist_train.npy ...
[2019-01-23 01:25:14] Loading data from data\sign_mnist_test.npy ...
[2019-01-23 01:25:14] Generating model graph visualization at results\20190123-012514\model ...
[2019-01-23 01:25:14] Using CUDA!
[2019-01-23 01:25:16] Training model...
[2019-01-23 01:25:16] ===== HYPERPARAMETERS =====
[2019-01-23 01:25:16] batch_size= 512
[2019-01-23 01:25:16] epochs= 20
[2019-01-23 01:25:16] learning_rate= 0.001
[2019-01-23 01:25:16] ==============================
[2019-01-23 01:25:16] [Test] Beginning with test with 15 batches
[2019-01-23 01:25:20] [Test] Test finished, loss: 3.2215, acc: 0.0432, time: 4.73s
[2019-01-23 01:25:25] [Train] Epoch 1, 11% 	 loss: 3.2613, acc: 0.0430, time: 4.22s
[2019-01-23 01:25:25] [Train] Epoch 1, 22% 	 loss: 3.2163, acc: 0.0566, time: 0.52s
[2019-01-23 01:25:26] [Train] Epoch 1, 33% 	 loss: 3.1869, acc: 0.0488, time: 0.53s
[2019-01-23 01:25:26] [Train] Epoch 1, 44% 	 loss: 3.1362, acc: 0.0918, time: 0.53s
[2019-01-23 01:25:27] [Train] Epoch 1, 55% 	 loss: 3.0331, acc: 0.1035, time: 0.53s
[2019-01-23 01:25:27] [Train] Epoch 1, 66% 	 loss: 2.7949, acc: 0.1602, time: 0.51s
[2019-01-23 01:25:28] [Train] Epoch 1, 77% 	 loss: 2.7278, acc: 0.1914, time: 0.52s
[2019-01-23 01:25:28] [Train] Epoch 1, 88% 	 loss: 2.5270, acc: 0.2051, time: 0.50s
[2019-01-23 01:25:29] [Train] Epoch 1, 100% 	 loss: 2.3796, acc: 0.2821, time: 0.47s
[2019-01-23 01:25:29] [Test] Beginning with test with 15 batches
[2019-01-23 01:25:33] [Test] Test finished, loss: 1.7332, acc: 0.5509, time: 4.11s
[2019-01-23 01:25:37] [Train] Epoch 2, 11% 	 loss: 2.1540, acc: 0.3320, time: 4.28s
[2019-01-23 01:25:38] [Train] Epoch 2, 22% 	 loss: 2.0055, acc: 0.3555, time: 0.50s
[2019-01-23 01:25:38] [Train] Epoch 2, 33% 	 loss: 1.6177, acc: 0.4980, time: 0.50s
[2019-01-23 01:25:39] [Train] Epoch 2, 44% 	 loss: 1.6036, acc: 0.4902, time: 0.50s
[2019-01-23 01:25:39] [Train] Epoch 2, 55% 	 loss: 1.4803, acc: 0.5312, time: 0.50s
[2019-01-23 01:25:40] [Train] Epoch 2, 66% 	 loss: 1.2866, acc: 0.6055, time: 0.50s
[2019-01-23 01:25:40] [Train] Epoch 2, 77% 	 loss: 1.1687, acc: 0.6035, time: 0.50s
[2019-01-23 01:25:41] [Train] Epoch 2, 88% 	 loss: 1.2243, acc: 0.5996, time: 0.50s
[2019-01-23 01:25:41] [Train] Epoch 2, 100% 	 loss: 1.0795, acc: 0.6426, time: 0.47s
[2019-01-23 01:25:42] [Test] Beginning with test with 15 batches
[2019-01-23 01:25:45] [Test] Test finished, loss: 0.5133, acc: 0.8723, time: 3.81s
[2019-01-23 01:25:49] [Train] Epoch 3, 11% 	 loss: 1.0408, acc: 0.6406, time: 4.15s
[2019-01-23 01:25:50] [Train] Epoch 3, 22% 	 loss: 0.9054, acc: 0.6777, time: 0.50s
[2019-01-23 01:25:50] [Train] Epoch 3, 33% 	 loss: 0.8156, acc: 0.7148, time: 0.50s
