[2019-01-22 19:45:10] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 19:45:10] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 19:45:10] Generating model graph visualization at results\20190122-194510\model ...
[2019-01-22 19:45:10] Using CUDA!
[2019-01-22 19:45:12] Training model...
[2019-01-22 19:45:12] ===== HYPERPARAMETERS =====
[2019-01-22 19:45:12] batch_size= 256
[2019-01-22 19:45:12] epochs= 20
[2019-01-22 19:45:12] learning_rate= 0.001
[2019-01-22 19:45:12] ==============================
[2019-01-22 19:45:12] [Test] Beginning with test with 29 batches
[2019-01-22 19:45:16] [Test] Test finished, loss: 3.2151, acc: 0.0694, time: 4.26s
[2019-01-22 19:45:20] [Train] Epoch 1, 10% 	 loss: 3.2021, acc: 0.0430, time: 3.75s
[2019-01-22 19:45:20] [Train] Epoch 1, 20% 	 loss: 3.1209, acc: 0.1055, time: 0.13s
[2019-01-22 19:45:20] [Train] Epoch 1, 30% 	 loss: 2.7473, acc: 0.1914, time: 0.13s
[2019-01-22 19:45:20] [Train] Epoch 1, 40% 	 loss: 2.1390, acc: 0.3047, time: 0.12s
[2019-01-22 19:45:20] [Train] Epoch 1, 50% 	 loss: 1.9165, acc: 0.3477, time: 0.12s
[2019-01-22 19:45:20] [Train] Epoch 1, 61% 	 loss: 1.4936, acc: 0.5234, time: 0.12s
[2019-01-22 19:45:20] [Train] Epoch 1, 71% 	 loss: 1.2684, acc: 0.5508, time: 0.12s
[2019-01-22 19:45:20] [Train] Epoch 1, 81% 	 loss: 1.0020, acc: 0.6992, time: 0.12s
[2019-01-22 19:45:21] [Train] Epoch 1, 91% 	 loss: 0.7863, acc: 0.7383, time: 0.13s
[2019-01-22 19:45:21] [Test] Beginning with test with 29 batches
[2019-01-22 19:45:24] [Test] Test finished, loss: 0.5568, acc: 0.8136, time: 3.43s
[2019-01-22 19:45:28] [Train] Epoch 2, 10% 	 loss: 0.7593, acc: 0.7305, time: 3.70s
[2019-01-22 19:45:28] [Train] Epoch 2, 20% 	 loss: 0.5315, acc: 0.8203, time: 0.14s
[2019-01-22 19:45:28] [Train] Epoch 2, 30% 	 loss: 0.4356, acc: 0.8477, time: 0.13s
[2019-01-22 19:45:28] [Train] Epoch 2, 40% 	 loss: 0.3732, acc: 0.8672, time: 0.13s
[2019-01-22 19:45:29] [Train] Epoch 2, 50% 	 loss: 0.3668, acc: 0.8945, time: 0.13s
[2019-01-22 19:45:29] [Train] Epoch 2, 61% 	 loss: 0.3597, acc: 0.8711, time: 0.13s
[2019-01-22 19:45:29] [Train] Epoch 2, 71% 	 loss: 0.2185, acc: 0.9258, time: 0.13s
[2019-01-22 19:45:29] [Train] Epoch 2, 81% 	 loss: 0.2642, acc: 0.9219, time: 0.12s
[2019-01-22 19:45:29] [Train] Epoch 2, 91% 	 loss: 0.2374, acc: 0.9375, time: 0.13s
[2019-01-22 19:45:29] [Test] Beginning with test with 29 batches
[2019-01-22 19:45:33] [Test] Test finished, loss: 0.1790, acc: 0.9396, time: 3.49s
[2019-01-22 19:45:37] [Train] Epoch 3, 10% 	 loss: 0.2066, acc: 0.9258, time: 3.77s
[2019-01-22 19:45:37] [Train] Epoch 3, 20% 	 loss: 0.1260, acc: 0.9727, time: 0.14s
[2019-01-22 19:45:37] [Train] Epoch 3, 30% 	 loss: 0.1427, acc: 0.9609, time: 0.13s
[2019-01-22 19:45:37] [Train] Epoch 3, 40% 	 loss: 0.1191, acc: 0.9531, time: 0.12s
[2019-01-22 19:45:37] [Train] Epoch 3, 50% 	 loss: 0.1562, acc: 0.9453, time: 0.12s
[2019-01-22 19:45:37] [Train] Epoch 3, 61% 	 loss: 0.1621, acc: 0.9492, time: 0.13s
[2019-01-22 19:45:37] [Train] Epoch 3, 71% 	 loss: 0.1147, acc: 0.9727, time: 0.12s
[2019-01-22 19:45:38] [Train] Epoch 3, 81% 	 loss: 0.1039, acc: 0.9688, time: 0.12s
[2019-01-22 19:45:38] [Train] Epoch 3, 91% 	 loss: 0.1066, acc: 0.9727, time: 0.12s
[2019-01-22 19:45:38] [Test] Beginning with test with 29 batches
[2019-01-22 19:45:41] [Test] Test finished, loss: 0.1431, acc: 0.9492, time: 3.40s
[2019-01-22 19:45:45] [Train] Epoch 4, 10% 	 loss: 0.1290, acc: 0.9531, time: 3.72s
[2019-01-22 19:45:45] [Train] Epoch 4, 20% 	 loss: 0.1052, acc: 0.9688, time: 0.13s
[2019-01-22 19:45:45] [Train] Epoch 4, 30% 	 loss: 0.0802, acc: 0.9805, time: 0.12s
[2019-01-22 19:45:46] [Train] Epoch 4, 40% 	 loss: 0.0489, acc: 0.9922, time: 0.12s
[2019-01-22 19:45:46] [Train] Epoch 4, 50% 	 loss: 0.0771, acc: 0.9727, time: 0.12s
[2019-01-22 19:45:46] [Train] Epoch 4, 61% 	 loss: 0.0959, acc: 0.9688, time: 0.13s
[2019-01-22 19:45:46] [Train] Epoch 4, 71% 	 loss: 0.0706, acc: 0.9766, time: 0.13s
[2019-01-22 19:45:46] [Train] Epoch 4, 81% 	 loss: 0.0518, acc: 0.9883, time: 0.12s
[2019-01-22 19:45:46] [Train] Epoch 4, 91% 	 loss: 0.0472, acc: 0.9805, time: 0.12s
[2019-01-22 19:45:46] [Test] Beginning with test with 29 batches
[2019-01-22 19:45:50] [Test] Test finished, loss: 0.0914, acc: 0.9665, time: 3.53s
[2019-01-22 19:45:54] [Train] Epoch 5, 10% 	 loss: 0.0420, acc: 0.9766, time: 3.72s
[2019-01-22 19:45:54] [Train] Epoch 5, 20% 	 loss: 0.0308, acc: 0.9922, time: 0.13s
[2019-01-22 19:45:54] [Train] Epoch 5, 30% 	 loss: 0.0519, acc: 0.9844, time: 0.13s
[2019-01-22 19:45:54] [Train] Epoch 5, 40% 	 loss: 0.0525, acc: 0.9844, time: 0.12s
[2019-01-22 19:45:54] [Train] Epoch 5, 50% 	 loss: 0.0411, acc: 0.9844, time: 0.12s
[2019-01-22 19:45:54] [Train] Epoch 5, 61% 	 loss: 0.0433, acc: 0.9805, time: 0.12s
[2019-01-22 19:45:54] [Train] Epoch 5, 71% 	 loss: 0.0329, acc: 0.9883, time: 0.12s
