[2019-01-22 23:53:49] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 23:53:49] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 23:53:49] Generating model graph visualization at results\20190122-235349\model ...
[2019-01-22 23:53:50] Using CUDA!
[2019-01-22 23:53:51] Training model...
[2019-01-22 23:53:51] ===== HYPERPARAMETERS =====
[2019-01-22 23:53:51] batch_size= 256
[2019-01-22 23:53:51] epochs= 20
[2019-01-22 23:53:51] learning_rate= 0.001
[2019-01-22 23:53:51] ==============================
[2019-01-22 23:53:51] [Test] Beginning with test with 29 batches
[2019-01-22 23:53:55] [Test] Test finished, loss: 3.2127, acc: 0.0694, time: 4.49s
[2019-01-22 23:53:59] [Train] Epoch 1, 10% 	 loss: 3.2216, acc: 0.0469, time: 3.96s
[2019-01-22 23:54:00] [Train] Epoch 1, 20% 	 loss: 3.1431, acc: 0.1016, time: 0.43s
[2019-01-22 23:54:00] [Train] Epoch 1, 30% 	 loss: 3.1712, acc: 0.0977, time: 0.43s
[2019-01-22 23:54:01] [Train] Epoch 1, 40% 	 loss: 2.8443, acc: 0.1328, time: 0.42s
[2019-01-22 23:54:01] [Train] Epoch 1, 50% 	 loss: 2.6014, acc: 0.2266, time: 0.42s
[2019-01-22 23:54:02] [Train] Epoch 1, 61% 	 loss: 2.4145, acc: 0.2852, time: 0.42s
[2019-01-22 23:54:02] [Train] Epoch 1, 71% 	 loss: 2.1662, acc: 0.3125, time: 0.43s
[2019-01-22 23:54:02] [Train] Epoch 1, 81% 	 loss: 1.9920, acc: 0.4180, time: 0.42s
[2019-01-22 23:54:03] [Train] Epoch 1, 91% 	 loss: 1.8218, acc: 0.4570, time: 0.42s
[2019-01-22 23:54:03] [Test] Beginning with test with 29 batches
[2019-01-22 23:54:07] [Test] Test finished, loss: 0.9507, acc: 0.7826, time: 3.68s
[2019-01-22 23:54:11] [Train] Epoch 2, 10% 	 loss: 1.4089, acc: 0.5781, time: 3.97s
[2019-01-22 23:54:11] [Train] Epoch 2, 20% 	 loss: 1.3834, acc: 0.5586, time: 0.42s
[2019-01-22 23:54:12] [Train] Epoch 2, 30% 	 loss: 1.2111, acc: 0.5977, time: 0.43s
[2019-01-22 23:54:12] [Train] Epoch 2, 40% 	 loss: 1.1094, acc: 0.6367, time: 0.44s
[2019-01-22 23:54:13] [Train] Epoch 2, 50% 	 loss: 0.8797, acc: 0.7031, time: 0.42s
[2019-01-22 23:54:13] [Train] Epoch 2, 61% 	 loss: 0.9495, acc: 0.6875, time: 0.42s
[2019-01-22 23:54:14] [Train] Epoch 2, 71% 	 loss: 0.9066, acc: 0.6758, time: 0.42s
[2019-01-22 23:54:14] [Train] Epoch 2, 81% 	 loss: 0.7753, acc: 0.7383, time: 0.42s
[2019-01-22 23:54:14] [Train] Epoch 2, 91% 	 loss: 0.8005, acc: 0.7109, time: 0.42s
[2019-01-22 23:54:15] [Test] Beginning with test with 29 batches
[2019-01-22 23:54:19] [Test] Test finished, loss: 0.2238, acc: 0.9299, time: 3.69s
[2019-01-22 23:54:23] [Train] Epoch 3, 10% 	 loss: 0.7002, acc: 0.7422, time: 3.93s
[2019-01-22 23:54:23] [Train] Epoch 3, 20% 	 loss: 0.6924, acc: 0.7539, time: 0.43s
[2019-01-22 23:54:23] [Train] Epoch 3, 30% 	 loss: 0.5374, acc: 0.8203, time: 0.43s
[2019-01-22 23:54:24] [Train] Epoch 3, 40% 	 loss: 0.6069, acc: 0.7930, time: 0.43s
[2019-01-22 23:54:24] [Train] Epoch 3, 50% 	 loss: 0.4837, acc: 0.8789, time: 0.42s
[2019-01-22 23:54:25] [Train] Epoch 3, 61% 	 loss: 0.5570, acc: 0.7930, time: 0.42s
[2019-01-22 23:54:25] [Train] Epoch 3, 71% 	 loss: 0.4523, acc: 0.8516, time: 0.42s
[2019-01-22 23:54:25] [Train] Epoch 3, 81% 	 loss: 0.4382, acc: 0.8477, time: 0.42s
[2019-01-22 23:54:26] [Train] Epoch 3, 91% 	 loss: 0.3758, acc: 0.8984, time: 0.42s
[2019-01-22 23:54:26] [Test] Beginning with test with 29 batches
[2019-01-22 23:54:30] [Test] Test finished, loss: 0.0808, acc: 0.9771, time: 3.71s
[2019-01-22 23:54:34] [Train] Epoch 4, 10% 	 loss: 0.3962, acc: 0.8828, time: 3.93s
[2019-01-22 23:54:35] [Train] Epoch 4, 20% 	 loss: 0.4129, acc: 0.8516, time: 0.42s
[2019-01-22 23:54:35] [Train] Epoch 4, 30% 	 loss: 0.2990, acc: 0.9023, time: 0.42s
[2019-01-22 23:54:35] [Train] Epoch 4, 40% 	 loss: 0.4095, acc: 0.8711, time: 0.42s
[2019-01-22 23:54:36] [Train] Epoch 4, 50% 	 loss: 0.3559, acc: 0.8789, time: 0.42s
[2019-01-22 23:54:36] [Train] Epoch 4, 61% 	 loss: 0.3052, acc: 0.9219, time: 0.42s
[2019-01-22 23:54:37] [Train] Epoch 4, 71% 	 loss: 0.3081, acc: 0.9023, time: 0.43s
[2019-01-22 23:54:37] [Train] Epoch 4, 81% 	 loss: 0.2607, acc: 0.9141, time: 0.43s
[2019-01-22 23:54:37] [Train] Epoch 4, 91% 	 loss: 0.2395, acc: 0.9180, time: 0.42s
[2019-01-22 23:54:38] [Test] Beginning with test with 29 batches
[2019-01-22 23:54:42] [Test] Test finished, loss: 0.0523, acc: 0.9833, time: 3.79s
[2019-01-22 23:54:46] [Train] Epoch 5, 10% 	 loss: 0.2745, acc: 0.8984, time: 3.96s
[2019-01-22 23:54:46] [Train] Epoch 5, 20% 	 loss: 0.3134, acc: 0.8750, time: 0.42s
[2019-01-22 23:54:47] [Train] Epoch 5, 30% 	 loss: 0.2603, acc: 0.9023, time: 0.43s
