[2019-01-22 16:44:24] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 16:44:24] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 16:44:24] Generating model graph visualization at results\20190122-164423\model ...
[2019-01-22 16:44:24] Using CUDA!
[2019-01-22 16:44:25] Training model...
[2019-01-22 16:44:25] ===== HYPERPARAMETERS =====
[2019-01-22 16:44:25] batch_size= 256
[2019-01-22 16:44:25] epochs= 20
[2019-01-22 16:44:25] learning_rate= 0.001
[2019-01-22 16:44:25] ==============================
[2019-01-22 16:44:25] [Test] Beginning with test with 29 batches
[2019-01-22 16:44:30] [Test] Test finished, loss: 3.2223, acc: 0.0402, time: 4.50s
[2019-01-22 16:44:34] [Train] Epoch 1, 10% 	 loss: 3.2222, acc: 0.0508, time: 4.02s
[2019-01-22 16:44:34] [Train] Epoch 1, 20% 	 loss: 3.1412, acc: 0.0703, time: 0.43s
[2019-01-22 16:44:35] [Train] Epoch 1, 30% 	 loss: 2.9981, acc: 0.0781, time: 0.44s
[2019-01-22 16:44:35] [Train] Epoch 1, 40% 	 loss: 2.5387, acc: 0.2461, time: 0.42s
[2019-01-22 16:44:35] [Train] Epoch 1, 50% 	 loss: 1.9706, acc: 0.4102, time: 0.43s
[2019-01-22 16:44:36] [Train] Epoch 1, 61% 	 loss: 1.5976, acc: 0.4531, time: 0.42s
[2019-01-22 16:44:36] [Train] Epoch 1, 71% 	 loss: 1.3019, acc: 0.5859, time: 0.43s
[2019-01-22 16:44:37] [Train] Epoch 1, 81% 	 loss: 1.2748, acc: 0.6016, time: 0.42s
[2019-01-22 16:44:37] [Train] Epoch 1, 91% 	 loss: 0.9980, acc: 0.6445, time: 0.43s
[2019-01-22 16:44:38] [Test] Beginning with test with 29 batches
[2019-01-22 16:44:41] [Test] Test finished, loss: 0.5567, acc: 0.8331, time: 3.69s
[2019-01-22 16:44:45] [Train] Epoch 2, 10% 	 loss: 0.7762, acc: 0.7422, time: 3.98s
[2019-01-22 16:44:46] [Train] Epoch 2, 20% 	 loss: 0.6344, acc: 0.8008, time: 0.43s
[2019-01-22 16:44:46] [Train] Epoch 2, 30% 	 loss: 0.4896, acc: 0.8359, time: 0.42s
