[2019-01-22 18:55:46] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 18:55:46] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 18:55:46] Generating model graph visualization at results\20190122-185546\model ...
[2019-01-22 18:55:47] Using CUDA!
[2019-01-22 18:55:48] Training model...
[2019-01-22 18:55:48] ===== HYPERPARAMETERS =====
[2019-01-22 18:55:48] batch_size= 256
[2019-01-22 18:55:48] epochs= 20
[2019-01-22 18:55:48] learning_rate= 0.001
[2019-01-22 18:55:48] ==============================
[2019-01-22 18:55:48] [Test] Beginning with test with 29 batches
[2019-01-22 18:55:53] [Test] Test finished, loss: 3.2160, acc: 0.0229, time: 4.80s
[2019-01-22 18:55:57] [Train] Epoch 1, 10% 	 loss: 3.2261, acc: 0.0273, time: 4.19s
[2019-01-22 18:55:57] [Train] Epoch 1, 20% 	 loss: 3.1668, acc: 0.0625, time: 0.44s
[2019-01-22 18:55:58] [Train] Epoch 1, 30% 	 loss: 3.1479, acc: 0.0859, time: 0.44s
[2019-01-22 18:55:58] [Train] Epoch 1, 40% 	 loss: 3.1072, acc: 0.1055, time: 0.44s
[2019-01-22 18:55:59] [Train] Epoch 1, 50% 	 loss: 2.7311, acc: 0.1445, time: 0.44s
[2019-01-22 18:55:59] [Train] Epoch 1, 61% 	 loss: 2.3981, acc: 0.2617, time: 0.44s
[2019-01-22 18:56:00] [Train] Epoch 1, 71% 	 loss: 2.3868, acc: 0.2500, time: 0.44s
[2019-01-22 18:56:00] [Train] Epoch 1, 81% 	 loss: 1.9442, acc: 0.4023, time: 0.44s
[2019-01-22 18:56:00] [Train] Epoch 1, 91% 	 loss: 1.6899, acc: 0.4492, time: 0.44s
[2019-01-22 18:56:01] [Test] Beginning with test with 29 batches
[2019-01-22 18:56:05] [Test] Test finished, loss: 0.9454, acc: 0.7637, time: 3.81s
[2019-01-22 18:56:09] [Train] Epoch 2, 10% 	 loss: 1.6402, acc: 0.4727, time: 4.08s
[2019-01-22 18:56:09] [Train] Epoch 2, 20% 	 loss: 1.2469, acc: 0.6133, time: 0.44s
[2019-01-22 18:56:10] [Train] Epoch 2, 30% 	 loss: 1.3718, acc: 0.5469, time: 0.44s
[2019-01-22 18:56:10] [Train] Epoch 2, 40% 	 loss: 1.2012, acc: 0.5820, time: 0.44s
[2019-01-22 18:56:11] [Train] Epoch 2, 50% 	 loss: 0.9019, acc: 0.7305, time: 0.44s
[2019-01-22 18:56:11] [Train] Epoch 2, 61% 	 loss: 0.8398, acc: 0.7344, time: 0.44s
[2019-01-22 18:56:12] [Train] Epoch 2, 71% 	 loss: 0.7532, acc: 0.7148, time: 0.44s
[2019-01-22 18:56:12] [Train] Epoch 2, 81% 	 loss: 0.6811, acc: 0.7500, time: 0.45s
[2019-01-22 18:56:12] [Train] Epoch 2, 91% 	 loss: 0.6949, acc: 0.7734, time: 0.44s
[2019-01-22 18:56:13] [Test] Beginning with test with 29 batches
[2019-01-22 18:56:17] [Test] Test finished, loss: 0.2428, acc: 0.9168, time: 3.86s
[2019-01-22 18:56:21] [Train] Epoch 3, 10% 	 loss: 0.6807, acc: 0.7812, time: 4.07s
[2019-01-22 18:56:21] [Train] Epoch 3, 20% 	 loss: 0.5336, acc: 0.8125, time: 0.44s
[2019-01-22 18:56:22] [Train] Epoch 3, 30% 	 loss: 0.4422, acc: 0.8555, time: 0.45s
[2019-01-22 18:56:22] [Train] Epoch 3, 40% 	 loss: 0.4644, acc: 0.8242, time: 0.44s
[2019-01-22 18:56:23] [Train] Epoch 3, 50% 	 loss: 0.4618, acc: 0.8516, time: 0.44s
[2019-01-22 18:56:23] [Train] Epoch 3, 61% 	 loss: 0.4897, acc: 0.8320, time: 0.44s
[2019-01-22 18:56:24] [Train] Epoch 3, 71% 	 loss: 0.4576, acc: 0.8359, time: 0.44s
[2019-01-22 18:56:24] [Train] Epoch 3, 81% 	 loss: 0.3748, acc: 0.8789, time: 0.44s
[2019-01-22 18:56:24] [Train] Epoch 3, 91% 	 loss: 0.3504, acc: 0.8750, time: 0.44s
[2019-01-22 18:56:25] [Test] Beginning with test with 29 batches
[2019-01-22 18:56:29] [Test] Test finished, loss: 0.0845, acc: 0.9746, time: 3.79s
[2019-01-22 18:56:33] [Train] Epoch 4, 10% 	 loss: 0.3378, acc: 0.8750, time: 4.09s
[2019-01-22 18:56:33] [Train] Epoch 4, 20% 	 loss: 0.3575, acc: 0.8828, time: 0.44s
[2019-01-22 18:56:34] [Train] Epoch 4, 30% 	 loss: 0.2461, acc: 0.9258, time: 0.44s
[2019-01-22 18:56:34] [Train] Epoch 4, 40% 	 loss: 0.2243, acc: 0.9062, time: 0.44s
[2019-01-22 18:56:35] [Train] Epoch 4, 50% 	 loss: 0.1918, acc: 0.9219, time: 0.44s
[2019-01-22 18:56:35] [Train] Epoch 4, 61% 	 loss: 0.2619, acc: 0.9023, time: 0.44s
[2019-01-22 18:56:35] [Train] Epoch 4, 71% 	 loss: 0.2166, acc: 0.9180, time: 0.44s
[2019-01-22 18:56:36] [Train] Epoch 4, 81% 	 loss: 0.2205, acc: 0.9141, time: 0.44s
[2019-01-22 18:56:36] [Train] Epoch 4, 91% 	 loss: 0.2444, acc: 0.8945, time: 0.44s
[2019-01-22 18:56:37] [Test] Beginning with test with 29 batches
[2019-01-22 18:56:41] [Test] Test finished, loss: 0.0493, acc: 0.9823, time: 3.77s
[2019-01-22 18:56:45] [Train] Epoch 5, 10% 	 loss: 0.2284, acc: 0.9180, time: 4.18s
[2019-01-22 18:56:45] [Train] Epoch 5, 20% 	 loss: 0.1927, acc: 0.9258, time: 0.44s
[2019-01-22 18:56:46] [Train] Epoch 5, 30% 	 loss: 0.1991, acc: 0.9336, time: 0.44s
[2019-01-22 18:56:46] [Train] Epoch 5, 40% 	 loss: 0.2025, acc: 0.9258, time: 0.44s
[2019-01-22 18:56:47] [Train] Epoch 5, 50% 	 loss: 0.1319, acc: 0.9492, time: 0.45s
[2019-01-22 18:56:47] [Train] Epoch 5, 61% 	 loss: 0.2039, acc: 0.9375, time: 0.44s
[2019-01-22 18:56:48] [Train] Epoch 5, 71% 	 loss: 0.1776, acc: 0.9336, time: 0.44s
[2019-01-22 18:56:48] [Train] Epoch 5, 81% 	 loss: 0.1669, acc: 0.9414, time: 0.45s
[2019-01-22 18:56:48] [Train] Epoch 5, 91% 	 loss: 0.1342, acc: 0.9453, time: 0.44s
[2019-01-22 18:56:49] [Test] Beginning with test with 29 batches
[2019-01-22 18:56:53] [Test] Test finished, loss: 0.0439, acc: 0.9833, time: 3.81s
[2019-01-22 18:56:57] [Train] Epoch 6, 10% 	 loss: 0.1239, acc: 0.9609, time: 4.11s
[2019-01-22 18:56:57] [Train] Epoch 6, 20% 	 loss: 0.1689, acc: 0.9336, time: 0.44s
[2019-01-22 18:56:58] [Train] Epoch 6, 30% 	 loss: 0.1518, acc: 0.9531, time: 0.44s
[2019-01-22 18:56:58] [Train] Epoch 6, 40% 	 loss: 0.1876, acc: 0.9102, time: 0.44s
[2019-01-22 18:56:59] [Train] Epoch 6, 50% 	 loss: 0.1653, acc: 0.9453, time: 0.44s
[2019-01-22 18:56:59] [Train] Epoch 6, 61% 	 loss: 0.1191, acc: 0.9648, time: 0.44s
[2019-01-22 18:57:00] [Train] Epoch 6, 71% 	 loss: 0.1643, acc: 0.9453, time: 0.44s
[2019-01-22 18:57:00] [Train] Epoch 6, 81% 	 loss: 0.1534, acc: 0.9453, time: 0.44s
[2019-01-22 18:57:00] [Train] Epoch 6, 91% 	 loss: 0.1495, acc: 0.9375, time: 0.44s
[2019-01-22 18:57:01] [Test] Beginning with test with 29 batches
[2019-01-22 18:57:05] [Test] Test finished, loss: 0.0492, acc: 0.9813, time: 3.81s
[2019-01-22 18:57:09] [Train] Epoch 7, 10% 	 loss: 0.1240, acc: 0.9609, time: 4.07s
[2019-01-22 18:57:09] [Train] Epoch 7, 20% 	 loss: 0.1620, acc: 0.9336, time: 0.44s
[2019-01-22 18:57:10] [Train] Epoch 7, 30% 	 loss: 0.1602, acc: 0.9336, time: 0.44s
[2019-01-22 18:57:10] [Train] Epoch 7, 40% 	 loss: 0.0951, acc: 0.9609, time: 0.44s
[2019-01-22 18:57:11] [Train] Epoch 7, 50% 	 loss: 0.1696, acc: 0.9336, time: 0.45s
