[2019-01-23 00:22:39] Loading data from data\sign_mnist_train.npy ...
[2019-01-23 00:22:39] Loading data from data\sign_mnist_test.npy ...
[2019-01-23 00:22:39] Generating model graph visualization at results\20190123-002239\model ...
[2019-01-23 00:22:39] Using CUDA!
[2019-01-23 00:22:41] Training model...
[2019-01-23 00:22:41] ===== HYPERPARAMETERS =====
[2019-01-23 00:22:41] batch_size= 256
[2019-01-23 00:22:41] epochs= 20
[2019-01-23 00:22:41] learning_rate= 0.001
[2019-01-23 00:22:41] ==============================
[2019-01-23 00:22:41] [Test] Beginning with test with 29 batches
[2019-01-23 00:22:46] [Test] Test finished, loss: 3.2213, acc: 0.0291, time: 4.73s
[2019-01-23 00:22:50] [Train] Epoch 1, 10% 	 loss: 3.2413, acc: 0.0430, time: 4.19s
[2019-01-23 00:22:50] [Train] Epoch 1, 20% 	 loss: 3.2138, acc: 0.0352, time: 0.44s
[2019-01-23 00:22:51] [Train] Epoch 1, 30% 	 loss: 3.1846, acc: 0.0469, time: 0.44s
[2019-01-23 00:22:51] [Train] Epoch 1, 40% 	 loss: 3.0330, acc: 0.1328, time: 0.44s
[2019-01-23 00:22:52] [Train] Epoch 1, 50% 	 loss: 3.0030, acc: 0.1328, time: 0.45s
[2019-01-23 00:22:52] [Train] Epoch 1, 61% 	 loss: 2.7014, acc: 0.2070, time: 0.44s
[2019-01-23 00:22:52] [Train] Epoch 1, 71% 	 loss: 2.5802, acc: 0.1836, time: 0.44s
[2019-01-23 00:22:53] [Train] Epoch 1, 81% 	 loss: 2.4147, acc: 0.2539, time: 0.43s
[2019-01-23 00:22:53] [Train] Epoch 1, 91% 	 loss: 2.1704, acc: 0.2930, time: 0.44s
[2019-01-23 00:22:54] [Test] Beginning with test with 29 batches
[2019-01-23 00:22:58] [Test] Test finished, loss: 1.4667, acc: 0.7363, time: 3.95s
[2019-01-23 00:23:02] [Train] Epoch 2, 10% 	 loss: 1.8412, acc: 0.3828, time: 4.20s
[2019-01-23 00:23:02] [Train] Epoch 2, 20% 	 loss: 1.8957, acc: 0.3750, time: 0.44s
[2019-01-23 00:23:03] [Train] Epoch 2, 30% 	 loss: 1.7583, acc: 0.4180, time: 0.44s
[2019-01-23 00:23:03] [Train] Epoch 2, 40% 	 loss: 1.6790, acc: 0.4609, time: 0.43s
[2019-01-23 00:23:04] [Train] Epoch 2, 50% 	 loss: 1.6337, acc: 0.4414, time: 0.43s
[2019-01-23 00:23:04] [Train] Epoch 2, 61% 	 loss: 1.3551, acc: 0.5391, time: 0.43s
[2019-01-23 00:23:05] [Train] Epoch 2, 71% 	 loss: 1.4454, acc: 0.4805, time: 0.44s
[2019-01-23 00:23:05] [Train] Epoch 2, 81% 	 loss: 1.5060, acc: 0.5352, time: 0.44s
[2019-01-23 00:23:05] [Train] Epoch 2, 91% 	 loss: 1.3794, acc: 0.5195, time: 0.43s
[2019-01-23 00:23:06] [Test] Beginning with test with 29 batches
[2019-01-23 00:23:10] [Test] Test finished, loss: 0.4658, acc: 0.9092, time: 3.82s
[2019-01-23 00:23:14] [Train] Epoch 3, 10% 	 loss: 1.2650, acc: 0.5547, time: 4.11s
[2019-01-23 00:23:14] [Train] Epoch 3, 20% 	 loss: 1.2898, acc: 0.5352, time: 0.43s
[2019-01-23 00:23:15] [Train] Epoch 3, 30% 	 loss: 1.1196, acc: 0.5938, time: 0.43s
[2019-01-23 00:23:15] [Train] Epoch 3, 40% 	 loss: 1.1363, acc: 0.5742, time: 0.43s
[2019-01-23 00:23:16] [Train] Epoch 3, 50% 	 loss: 1.0446, acc: 0.6211, time: 0.43s
[2019-01-23 00:23:16] [Train] Epoch 3, 61% 	 loss: 1.0890, acc: 0.6016, time: 0.43s
[2019-01-23 00:23:17] [Train] Epoch 3, 71% 	 loss: 1.0034, acc: 0.5781, time: 0.43s
[2019-01-23 00:23:17] [Train] Epoch 3, 81% 	 loss: 1.0627, acc: 0.5820, time: 0.44s
[2019-01-23 00:23:17] [Train] Epoch 3, 91% 	 loss: 0.8508, acc: 0.6992, time: 0.43s
[2019-01-23 00:23:18] [Test] Beginning with test with 29 batches
[2019-01-23 00:23:22] [Test] Test finished, loss: 0.2156, acc: 0.9533, time: 3.78s
[2019-01-23 00:23:26] [Train] Epoch 4, 10% 	 loss: 0.8963, acc: 0.6797, time: 4.29s
[2019-01-23 00:23:26] [Train] Epoch 4, 20% 	 loss: 0.8911, acc: 0.6641, time: 0.42s
[2019-01-23 00:23:27] [Train] Epoch 4, 30% 	 loss: 0.8885, acc: 0.6445, time: 0.44s
[2019-01-23 00:23:27] [Train] Epoch 4, 40% 	 loss: 0.8704, acc: 0.6523, time: 0.42s
[2019-01-23 00:23:28] [Train] Epoch 4, 50% 	 loss: 0.7408, acc: 0.6953, time: 0.44s
[2019-01-23 00:23:28] [Train] Epoch 4, 61% 	 loss: 0.8088, acc: 0.7031, time: 0.42s
[2019-01-23 00:23:29] [Train] Epoch 4, 71% 	 loss: 0.7594, acc: 0.6719, time: 0.43s
[2019-01-23 00:23:29] [Train] Epoch 4, 81% 	 loss: 0.7872, acc: 0.7148, time: 0.44s
[2019-01-23 00:23:29] [Train] Epoch 4, 91% 	 loss: 0.7875, acc: 0.6875, time: 0.42s
[2019-01-23 00:23:30] [Test] Beginning with test with 29 batches
[2019-01-23 00:23:34] [Test] Test finished, loss: 0.0989, acc: 0.9714, time: 3.80s
[2019-01-23 00:23:38] [Train] Epoch 5, 10% 	 loss: 0.7598, acc: 0.7148, time: 4.02s
[2019-01-23 00:23:38] [Train] Epoch 5, 20% 	 loss: 0.7743, acc: 0.7070, time: 0.42s
[2019-01-23 00:23:39] [Train] Epoch 5, 30% 	 loss: 0.6589, acc: 0.7422, time: 0.42s
[2019-01-23 00:23:39] [Train] Epoch 5, 40% 	 loss: 0.5753, acc: 0.8047, time: 0.42s
[2019-01-23 00:23:40] [Train] Epoch 5, 50% 	 loss: 0.6207, acc: 0.7344, time: 0.42s
[2019-01-23 00:23:40] [Train] Epoch 5, 61% 	 loss: 0.7047, acc: 0.7227, time: 0.42s
[2019-01-23 00:23:40] [Train] Epoch 5, 71% 	 loss: 0.6594, acc: 0.7383, time: 0.43s
[2019-01-23 00:23:41] [Train] Epoch 5, 81% 	 loss: 0.7177, acc: 0.7070, time: 0.42s
[2019-01-23 00:23:41] [Train] Epoch 5, 91% 	 loss: 0.5804, acc: 0.7773, time: 0.42s
[2019-01-23 00:23:42] [Test] Beginning with test with 29 batches
[2019-01-23 00:23:46] [Test] Test finished, loss: 0.0698, acc: 0.9752, time: 3.73s
[2019-01-23 00:23:50] [Train] Epoch 6, 10% 	 loss: 0.6734, acc: 0.7305, time: 4.15s
[2019-01-23 00:23:50] [Train] Epoch 6, 20% 	 loss: 0.6207, acc: 0.7422, time: 0.43s
[2019-01-23 00:23:51] [Train] Epoch 6, 30% 	 loss: 0.5813, acc: 0.7344, time: 0.43s
[2019-01-23 00:23:51] [Train] Epoch 6, 40% 	 loss: 0.6609, acc: 0.7188, time: 0.43s
[2019-01-23 00:23:51] [Train] Epoch 6, 50% 	 loss: 0.6625, acc: 0.7383, time: 0.43s
[2019-01-23 00:23:52] [Train] Epoch 6, 61% 	 loss: 0.5421, acc: 0.7969, time: 0.44s
[2019-01-23 00:23:52] [Train] Epoch 6, 71% 	 loss: 0.4878, acc: 0.7852, time: 0.43s
[2019-01-23 00:23:53] [Train] Epoch 6, 81% 	 loss: 0.6288, acc: 0.7305, time: 0.43s
