[2019-01-22 16:39:51] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 16:39:51] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 16:39:51] Generating model graph visualization at results\20190122-163951\model ...
[2019-01-22 16:39:51] Using CUDA!
[2019-01-22 16:39:52] Training model...
[2019-01-22 16:39:53] ===== HYPERPARAMETERS =====
[2019-01-22 16:39:53] batch_size= 256
[2019-01-22 16:39:53] epochs= 20
[2019-01-22 16:39:53] learning_rate= 0.001
[2019-01-22 16:39:53] ==============================
[2019-01-22 16:39:53] [Test] Beginning with test with 29 batches
[2019-01-22 16:39:57] [Test] Test finished, loss: 3.2239, acc: 0.0000, time: 4.43s
[2019-01-22 16:40:01] [Train] Epoch 1, 10% 	 loss: 3.2291, acc: 0.0391, time: 3.96s
[2019-01-22 16:40:01] [Train] Epoch 1, 20% 	 loss: 3.0071, acc: 0.1133, time: 0.42s
[2019-01-22 16:40:02] [Train] Epoch 1, 30% 	 loss: 2.5662, acc: 0.2109, time: 0.42s
[2019-01-22 16:40:02] [Train] Epoch 1, 40% 	 loss: 2.0232, acc: 0.3828, time: 0.42s
[2019-01-22 16:40:03] [Train] Epoch 1, 50% 	 loss: 1.5130, acc: 0.4922, time: 0.42s
[2019-01-22 16:40:03] [Train] Epoch 1, 61% 	 loss: 1.0749, acc: 0.6523, time: 0.43s
[2019-01-22 16:40:03] [Train] Epoch 1, 71% 	 loss: 0.9662, acc: 0.6836, time: 0.42s
[2019-01-22 16:40:04] [Train] Epoch 1, 81% 	 loss: 0.6235, acc: 0.7930, time: 0.42s
[2019-01-22 16:40:04] [Train] Epoch 1, 91% 	 loss: 0.3891, acc: 0.8828, time: 0.43s
[2019-01-22 16:40:05] [Test] Beginning with test with 29 batches
[2019-01-22 16:40:09] [Test] Test finished, loss: 0.3649, acc: 0.8726, time: 3.73s
[2019-01-22 16:40:12] [Train] Epoch 2, 10% 	 loss: 0.2781, acc: 0.9219, time: 3.92s
[2019-01-22 16:40:13] [Train] Epoch 2, 20% 	 loss: 0.3388, acc: 0.9023, time: 0.42s
[2019-01-22 16:40:13] [Train] Epoch 2, 30% 	 loss: 0.2022, acc: 0.9453, time: 0.42s
[2019-01-22 16:40:14] [Train] Epoch 2, 40% 	 loss: 0.1668, acc: 0.9531, time: 0.42s
[2019-01-22 16:40:14] [Train] Epoch 2, 50% 	 loss: 0.1372, acc: 0.9609, time: 0.43s
[2019-01-22 16:40:15] [Train] Epoch 2, 61% 	 loss: 0.1393, acc: 0.9414, time: 0.43s
[2019-01-22 16:40:15] [Train] Epoch 2, 71% 	 loss: 0.0825, acc: 0.9648, time: 0.42s
[2019-01-22 16:40:15] [Train] Epoch 2, 81% 	 loss: 0.0666, acc: 0.9805, time: 0.42s
[2019-01-22 16:40:16] [Train] Epoch 2, 91% 	 loss: 0.0882, acc: 0.9766, time: 0.42s
[2019-01-22 16:40:16] [Test] Beginning with test with 29 batches
[2019-01-22 16:40:20] [Test] Test finished, loss: 0.1159, acc: 0.9657, time: 3.69s
[2019-01-22 16:40:24] [Train] Epoch 3, 10% 	 loss: 0.0823, acc: 0.9727, time: 3.96s
[2019-01-22 16:40:25] [Train] Epoch 3, 20% 	 loss: 0.0566, acc: 0.9805, time: 0.43s
[2019-01-22 16:40:25] [Train] Epoch 3, 30% 	 loss: 0.0687, acc: 0.9609, time: 0.42s
[2019-01-22 16:40:25] [Train] Epoch 3, 40% 	 loss: 0.0227, acc: 1.0000, time: 0.42s
[2019-01-22 16:40:26] [Train] Epoch 3, 50% 	 loss: 0.0452, acc: 0.9766, time: 0.42s
[2019-01-22 16:40:26] [Train] Epoch 3, 61% 	 loss: 0.0213, acc: 1.0000, time: 0.42s
[2019-01-22 16:40:27] [Train] Epoch 3, 71% 	 loss: 0.0542, acc: 0.9844, time: 0.42s
[2019-01-22 16:40:27] [Train] Epoch 3, 81% 	 loss: 0.0411, acc: 0.9844, time: 0.42s
[2019-01-22 16:40:27] [Train] Epoch 3, 91% 	 loss: 0.0382, acc: 0.9766, time: 0.43s
[2019-01-22 16:40:28] [Test] Beginning with test with 29 batches
[2019-01-22 16:40:32] [Test] Test finished, loss: 0.1115, acc: 0.9682, time: 3.69s
[2019-01-22 16:40:36] [Train] Epoch 4, 10% 	 loss: 0.0126, acc: 1.0000, time: 3.98s
[2019-01-22 16:40:36] [Train] Epoch 4, 20% 	 loss: 0.0315, acc: 0.9922, time: 0.42s
[2019-01-22 16:40:37] [Train] Epoch 4, 30% 	 loss: 0.0453, acc: 0.9844, time: 0.42s
[2019-01-22 16:40:37] [Train] Epoch 4, 40% 	 loss: 0.0437, acc: 0.9805, time: 0.42s
[2019-01-22 16:40:37] [Train] Epoch 4, 50% 	 loss: 0.0241, acc: 0.9922, time: 0.43s
[2019-01-22 16:40:38] [Train] Epoch 4, 61% 	 loss: 0.0128, acc: 1.0000, time: 0.43s
[2019-01-22 16:40:38] [Train] Epoch 4, 71% 	 loss: 0.0098, acc: 1.0000, time: 0.43s
[2019-01-22 16:40:39] [Train] Epoch 4, 81% 	 loss: 0.0093, acc: 0.9961, time: 0.43s
[2019-01-22 16:40:39] [Train] Epoch 4, 91% 	 loss: 0.0240, acc: 0.9922, time: 0.43s
[2019-01-22 16:40:40] [Test] Beginning with test with 29 batches
[2019-01-22 16:40:43] [Test] Test finished, loss: 0.0793, acc: 0.9742, time: 3.66s
[2019-01-22 16:40:47] [Train] Epoch 5, 10% 	 loss: 0.0315, acc: 0.9883, time: 3.95s
[2019-01-22 16:40:48] [Train] Epoch 5, 20% 	 loss: 0.0274, acc: 0.9922, time: 0.43s
[2019-01-22 16:40:48] [Train] Epoch 5, 30% 	 loss: 0.0059, acc: 1.0000, time: 0.43s
[2019-01-22 16:40:49] [Train] Epoch 5, 40% 	 loss: 0.0192, acc: 0.9922, time: 0.43s
[2019-01-22 16:40:49] [Train] Epoch 5, 50% 	 loss: 0.0071, acc: 1.0000, time: 0.43s
[2019-01-22 16:40:49] [Train] Epoch 5, 61% 	 loss: 0.0132, acc: 0.9961, time: 0.44s
[2019-01-22 16:40:50] [Train] Epoch 5, 71% 	 loss: 0.0114, acc: 0.9961, time: 0.42s
[2019-01-22 16:40:50] [Train] Epoch 5, 81% 	 loss: 0.0369, acc: 0.9922, time: 0.43s
[2019-01-22 16:40:51] [Train] Epoch 5, 91% 	 loss: 0.0104, acc: 0.9961, time: 0.42s
[2019-01-22 16:40:51] [Test] Beginning with test with 29 batches
[2019-01-22 16:40:55] [Test] Test finished, loss: 0.0859, acc: 0.9738, time: 3.71s
[2019-01-22 16:40:59] [Train] Epoch 6, 10% 	 loss: 0.0177, acc: 1.0000, time: 3.94s
[2019-01-22 16:40:59] [Train] Epoch 6, 20% 	 loss: 0.0068, acc: 1.0000, time: 0.44s
[2019-01-22 16:41:00] [Train] Epoch 6, 30% 	 loss: 0.0153, acc: 0.9883, time: 0.43s
[2019-01-22 16:41:00] [Train] Epoch 6, 40% 	 loss: 0.0149, acc: 0.9961, time: 0.43s
[2019-01-22 16:41:01] [Train] Epoch 6, 50% 	 loss: 0.0154, acc: 0.9961, time: 0.43s
[2019-01-22 16:41:01] [Train] Epoch 6, 61% 	 loss: 0.0312, acc: 0.9961, time: 0.43s
[2019-01-22 16:41:01] [Train] Epoch 6, 71% 	 loss: 0.0113, acc: 1.0000, time: 0.43s
[2019-01-22 16:41:02] [Train] Epoch 6, 81% 	 loss: 0.0145, acc: 0.9922, time: 0.43s
[2019-01-22 16:41:02] [Train] Epoch 6, 91% 	 loss: 0.0082, acc: 1.0000, time: 0.43s
[2019-01-22 16:41:03] [Test] Beginning with test with 29 batches
[2019-01-22 16:41:07] [Test] Test finished, loss: 0.0626, acc: 0.9776, time: 3.72s
[2019-01-22 16:41:11] [Train] Epoch 7, 10% 	 loss: 0.0052, acc: 1.0000, time: 3.95s
[2019-01-22 16:41:11] [Train] Epoch 7, 20% 	 loss: 0.0165, acc: 0.9922, time: 0.42s
[2019-01-22 16:41:11] [Train] Epoch 7, 30% 	 loss: 0.0160, acc: 0.9961, time: 0.43s
[2019-01-22 16:41:12] [Train] Epoch 7, 40% 	 loss: 0.0115, acc: 0.9922, time: 0.43s
[2019-01-22 16:41:12] [Train] Epoch 7, 50% 	 loss: 0.0133, acc: 0.9961, time: 0.42s
[2019-01-22 16:41:13] [Train] Epoch 7, 61% 	 loss: 0.0113, acc: 0.9961, time: 0.43s
[2019-01-22 16:41:13] [Train] Epoch 7, 71% 	 loss: 0.0106, acc: 0.9961, time: 0.43s
