[2019-01-22 21:09:57] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 21:09:58] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 21:09:58] Generating model graph visualization at results\20190122-210957\model ...
[2019-01-22 21:09:58] Using CUDA!
[2019-01-22 21:09:59] Training model...
[2019-01-22 21:09:59] ===== HYPERPARAMETERS =====
[2019-01-22 21:09:59] batch_size= 256
[2019-01-22 21:09:59] epochs= 20
[2019-01-22 21:09:59] learning_rate= 0.001
[2019-01-22 21:09:59] ==============================
[2019-01-22 21:09:59] [Test] Beginning with test with 29 batches
[2019-01-22 21:10:03] [Test] Test finished, loss: 3.2255, acc: 0.0342, time: 4.09s
[2019-01-22 21:10:07] [Train] Epoch 1, 10% 	 loss: 3.2336, acc: 0.0352, time: 3.65s
[2019-01-22 21:10:07] [Train] Epoch 1, 20% 	 loss: 3.2146, acc: 0.0664, time: 0.12s
[2019-01-22 21:10:07] [Train] Epoch 1, 30% 	 loss: 3.1256, acc: 0.0742, time: 0.11s
[2019-01-22 21:10:07] [Train] Epoch 1, 40% 	 loss: 2.9618, acc: 0.1328, time: 0.11s
[2019-01-22 21:10:07] [Train] Epoch 1, 50% 	 loss: 2.8839, acc: 0.1211, time: 0.11s
[2019-01-22 21:10:07] [Train] Epoch 1, 61% 	 loss: 2.6705, acc: 0.2070, time: 0.11s
[2019-01-22 21:10:08] [Train] Epoch 1, 71% 	 loss: 2.4571, acc: 0.2773, time: 0.11s
[2019-01-22 21:10:08] [Train] Epoch 1, 81% 	 loss: 2.2162, acc: 0.2969, time: 0.11s
[2019-01-22 21:10:08] [Train] Epoch 1, 91% 	 loss: 2.0726, acc: 0.3164, time: 0.11s
[2019-01-22 21:10:08] [Test] Beginning with test with 29 batches
[2019-01-22 21:10:11] [Test] Test finished, loss: 1.5032, acc: 0.6398, time: 3.41s
[2019-01-22 21:10:15] [Train] Epoch 2, 10% 	 loss: 1.8757, acc: 0.4023, time: 3.66s
[2019-01-22 21:10:15] [Train] Epoch 2, 20% 	 loss: 1.6431, acc: 0.5039, time: 0.12s
[2019-01-22 21:10:15] [Train] Epoch 2, 30% 	 loss: 1.5258, acc: 0.5156, time: 0.11s
[2019-01-22 21:10:15] [Train] Epoch 2, 40% 	 loss: 1.5369, acc: 0.4961, time: 0.11s
[2019-01-22 21:10:16] [Train] Epoch 2, 50% 	 loss: 1.3371, acc: 0.5508, time: 0.11s
[2019-01-22 21:10:16] [Train] Epoch 2, 61% 	 loss: 1.1866, acc: 0.5703, time: 0.11s
