[2019-01-23 01:36:28] Loading data from data\sign_mnist_train.npy ...
[2019-01-23 01:36:28] Loading data from data\sign_mnist_test.npy ...
[2019-01-23 01:36:28] Generating model graph visualization at results\20190123-013627\model ...
[2019-01-23 01:36:28] Using CUDA!
[2019-01-23 01:36:29] Training model...
[2019-01-23 01:36:29] ===== HYPERPARAMETERS =====
[2019-01-23 01:36:29] batch_size= 512
[2019-01-23 01:36:29] epochs= 20
[2019-01-23 01:36:29] learning_rate= 0.001
[2019-01-23 01:36:29] ==============================
[2019-01-23 01:36:29] [Test] Beginning with test with 15 batches
[2019-01-23 01:36:34] [Test] Test finished, loss: 3.2200, acc: 0.0358, time: 4.83s
[2019-01-23 01:36:38] [Train] Epoch 1, 11% 	 loss: 3.2285, acc: 0.0449, time: 4.22s
[2019-01-23 01:36:39] [Train] Epoch 1, 22% 	 loss: 3.2147, acc: 0.0508, time: 0.46s
[2019-01-23 01:36:39] [Train] Epoch 1, 33% 	 loss: 3.1532, acc: 0.0801, time: 0.45s
[2019-01-23 01:36:40] [Train] Epoch 1, 44% 	 loss: 3.0349, acc: 0.0977, time: 0.45s
[2019-01-23 01:36:40] [Train] Epoch 1, 55% 	 loss: 2.8752, acc: 0.1426, time: 0.45s
[2019-01-23 01:36:41] [Train] Epoch 1, 66% 	 loss: 2.7959, acc: 0.1387, time: 0.45s
[2019-01-23 01:36:41] [Train] Epoch 1, 77% 	 loss: 2.4811, acc: 0.2246, time: 0.44s
[2019-01-23 01:36:41] [Train] Epoch 1, 88% 	 loss: 2.3401, acc: 0.2832, time: 0.45s
[2019-01-23 01:36:42] [Train] Epoch 1, 100% 	 loss: 2.2203, acc: 0.3260, time: 0.43s
[2019-01-23 01:36:42] [Test] Beginning with test with 15 batches
[2019-01-23 01:36:46] [Test] Test finished, loss: 1.5785, acc: 0.5824, time: 3.85s
[2019-01-23 01:36:50] [Train] Epoch 2, 11% 	 loss: 1.9832, acc: 0.3691, time: 4.13s
[2019-01-23 01:36:51] [Train] Epoch 2, 22% 	 loss: 1.7772, acc: 0.4082, time: 0.44s
[2019-01-23 01:36:51] [Train] Epoch 2, 33% 	 loss: 1.5440, acc: 0.5039, time: 0.45s
[2019-01-23 01:36:51] [Train] Epoch 2, 44% 	 loss: 1.3557, acc: 0.5820, time: 0.44s
[2019-01-23 01:36:52] [Train] Epoch 2, 55% 	 loss: 1.2248, acc: 0.6133, time: 0.45s
[2019-01-23 01:36:52] [Train] Epoch 2, 66% 	 loss: 1.1669, acc: 0.5859, time: 0.44s
[2019-01-23 01:36:53] [Train] Epoch 2, 77% 	 loss: 1.0141, acc: 0.6582, time: 0.44s
[2019-01-23 01:36:53] [Train] Epoch 2, 88% 	 loss: 0.9675, acc: 0.6836, time: 0.45s
