[2019-01-22 16:35:12] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 16:35:13] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 16:35:13] Generating model graph visualization at results\20190122-163512\model ...
[2019-01-22 16:35:13] Using CUDA!
[2019-01-22 16:35:14] Training model...
[2019-01-22 16:35:14] ===== HYPERPARAMETERS =====
[2019-01-22 16:35:14] batch_size= 256
[2019-01-22 16:35:14] epochs= 20
[2019-01-22 16:35:14] learning_rate= 0.001
[2019-01-22 16:35:14] ==============================
[2019-01-22 16:35:14] [Test] Beginning with test with 29 batches
[2019-01-22 16:35:19] [Test] Test finished, loss: 3.2172, acc: 0.0317, time: 4.55s
[2019-01-22 16:35:23] [Train] Epoch 1, 10% 	 loss: 3.1119, acc: 0.1523, time: 4.06s
[2019-01-22 16:35:23] [Train] Epoch 1, 20% 	 loss: 2.3420, acc: 0.2578, time: 0.42s
[2019-01-22 16:35:24] [Train] Epoch 1, 30% 	 loss: 1.7944, acc: 0.3945, time: 0.43s
[2019-01-22 16:35:24] [Train] Epoch 1, 40% 	 loss: 0.8963, acc: 0.7266, time: 0.43s
[2019-01-22 16:35:24] [Train] Epoch 1, 50% 	 loss: 0.6702, acc: 0.7617, time: 0.44s
[2019-01-22 16:35:25] [Train] Epoch 1, 61% 	 loss: 0.3352, acc: 0.8906, time: 0.43s
[2019-01-22 16:35:25] [Train] Epoch 1, 71% 	 loss: 0.2935, acc: 0.8906, time: 0.43s
[2019-01-22 16:35:26] [Train] Epoch 1, 81% 	 loss: 0.2591, acc: 0.9180, time: 0.43s
[2019-01-22 16:35:26] [Train] Epoch 1, 91% 	 loss: 0.1282, acc: 0.9609, time: 0.43s
[2019-01-22 16:35:27] [Test] Beginning with test with 29 batches
[2019-01-22 16:35:30] [Test] Test finished, loss: 0.2731, acc: 0.9240, time: 3.74s
[2019-01-22 16:35:35] [Train] Epoch 2, 10% 	 loss: 0.1318, acc: 0.9492, time: 4.04s
[2019-01-22 16:35:35] [Train] Epoch 2, 20% 	 loss: 0.0576, acc: 0.9844, time: 0.43s
[2019-01-22 16:35:35] [Train] Epoch 2, 30% 	 loss: 0.0456, acc: 0.9844, time: 0.42s
[2019-01-22 16:35:36] [Train] Epoch 2, 40% 	 loss: 0.0900, acc: 0.9727, time: 0.42s
[2019-01-22 16:35:36] [Train] Epoch 2, 50% 	 loss: 0.0275, acc: 0.9883, time: 0.43s
[2019-01-22 16:35:37] [Train] Epoch 2, 61% 	 loss: 0.0271, acc: 0.9844, time: 0.43s
[2019-01-22 16:35:37] [Train] Epoch 2, 71% 	 loss: 0.0186, acc: 1.0000, time: 0.43s
[2019-01-22 16:35:37] [Train] Epoch 2, 81% 	 loss: 0.0334, acc: 0.9883, time: 0.43s
[2019-01-22 16:35:38] [Train] Epoch 2, 91% 	 loss: 0.0131, acc: 0.9961, time: 0.43s
[2019-01-22 16:35:38] [Test] Beginning with test with 29 batches
[2019-01-22 16:35:42] [Test] Test finished, loss: 0.1365, acc: 0.9663, time: 3.85s
[2019-01-22 16:35:46] [Train] Epoch 3, 10% 	 loss: 0.0266, acc: 0.9922, time: 4.04s
[2019-01-22 16:35:47] [Train] Epoch 3, 20% 	 loss: 0.0209, acc: 0.9961, time: 0.43s
[2019-01-22 16:35:47] [Train] Epoch 3, 30% 	 loss: 0.0062, acc: 1.0000, time: 0.43s
[2019-01-22 16:35:48] [Train] Epoch 3, 40% 	 loss: 0.0109, acc: 0.9961, time: 0.43s
[2019-01-22 16:35:48] [Train] Epoch 3, 50% 	 loss: 0.0102, acc: 0.9961, time: 0.43s
[2019-01-22 16:35:48] [Train] Epoch 3, 61% 	 loss: 0.0055, acc: 1.0000, time: 0.43s
[2019-01-22 16:35:49] [Train] Epoch 3, 71% 	 loss: 0.0055, acc: 1.0000, time: 0.42s
