[2019-01-22 17:02:57] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 17:02:58] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 17:02:58] Generating model graph visualization at results\20190122-170257\model ...
[2019-01-22 17:02:58] Using CUDA!
[2019-01-22 17:02:59] Training model...
[2019-01-22 17:02:59] ===== HYPERPARAMETERS =====
[2019-01-22 17:02:59] batch_size= 256
[2019-01-22 17:02:59] epochs= 20
[2019-01-22 17:02:59] learning_rate= 0.001
[2019-01-22 17:02:59] ==============================
[2019-01-22 17:02:59] [Test] Beginning with test with 29 batches
[2019-01-22 17:03:04] [Test] Test finished, loss: 3.2155, acc: 0.0489, time: 4.91s
[2019-01-22 17:03:08] [Train] Epoch 1, 10% 	 loss: 3.2546, acc: 0.0352, time: 4.12s
[2019-01-22 17:03:09] [Train] Epoch 1, 20% 	 loss: 3.2047, acc: 0.0430, time: 0.44s
[2019-01-22 17:03:09] [Train] Epoch 1, 30% 	 loss: 3.2120, acc: 0.0625, time: 0.45s
[2019-01-22 17:03:10] [Train] Epoch 1, 40% 	 loss: 3.0385, acc: 0.0859, time: 0.45s
[2019-01-22 17:03:10] [Train] Epoch 1, 50% 	 loss: 2.9666, acc: 0.0938, time: 0.44s
[2019-01-22 17:03:11] [Train] Epoch 1, 61% 	 loss: 2.7227, acc: 0.1289, time: 0.44s
[2019-01-22 17:03:11] [Train] Epoch 1, 71% 	 loss: 2.5148, acc: 0.2461, time: 0.44s
[2019-01-22 17:03:11] [Train] Epoch 1, 81% 	 loss: 2.4500, acc: 0.2539, time: 0.44s
[2019-01-22 17:03:12] [Train] Epoch 1, 91% 	 loss: 2.3199, acc: 0.2656, time: 0.44s
[2019-01-22 17:03:12] [Test] Beginning with test with 29 batches
[2019-01-22 17:03:16] [Test] Test finished, loss: 1.3687, acc: 0.6689, time: 3.83s
[2019-01-22 17:03:20] [Train] Epoch 2, 10% 	 loss: 1.9837, acc: 0.3516, time: 4.15s
[2019-01-22 17:03:21] [Train] Epoch 2, 20% 	 loss: 1.8532, acc: 0.4062, time: 0.44s
[2019-01-22 17:03:21] [Train] Epoch 2, 30% 	 loss: 1.8521, acc: 0.4023, time: 0.44s
[2019-01-22 17:03:22] [Train] Epoch 2, 40% 	 loss: 1.6262, acc: 0.4141, time: 0.44s
[2019-01-22 17:03:22] [Train] Epoch 2, 50% 	 loss: 1.6391, acc: 0.4258, time: 0.44s
[2019-01-22 17:03:23] [Train] Epoch 2, 61% 	 loss: 1.6095, acc: 0.4570, time: 0.44s
[2019-01-22 17:03:23] [Train] Epoch 2, 71% 	 loss: 1.3208, acc: 0.5352, time: 0.44s
[2019-01-22 17:03:24] [Train] Epoch 2, 81% 	 loss: 1.2659, acc: 0.5859, time: 0.44s
[2019-01-22 17:03:24] [Train] Epoch 2, 91% 	 loss: 1.2457, acc: 0.5820, time: 0.44s
[2019-01-22 17:03:25] [Test] Beginning with test with 29 batches
[2019-01-22 17:03:28] [Test] Test finished, loss: 0.4825, acc: 0.8914, time: 3.79s
[2019-01-22 17:03:32] [Train] Epoch 3, 10% 	 loss: 1.2223, acc: 0.5859, time: 4.13s
[2019-01-22 17:03:33] [Train] Epoch 3, 20% 	 loss: 1.1172, acc: 0.5938, time: 0.44s
[2019-01-22 17:03:33] [Train] Epoch 3, 30% 	 loss: 1.1098, acc: 0.6406, time: 0.44s
[2019-01-22 17:03:34] [Train] Epoch 3, 40% 	 loss: 1.2974, acc: 0.5273, time: 0.44s
[2019-01-22 17:03:34] [Train] Epoch 3, 50% 	 loss: 1.0816, acc: 0.6016, time: 0.45s
[2019-01-22 17:03:35] [Train] Epoch 3, 61% 	 loss: 1.0142, acc: 0.6406, time: 0.45s
[2019-01-22 17:03:35] [Train] Epoch 3, 71% 	 loss: 0.9083, acc: 0.6367, time: 0.45s
