[2019-01-22 17:27:53] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 17:27:53] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 17:27:53] Generating model graph visualization at results\20190122-172753\model ...
[2019-01-22 17:27:53] Using CUDA!
[2019-01-22 17:27:55] Training model...
[2019-01-22 17:27:55] ===== HYPERPARAMETERS =====
[2019-01-22 17:27:55] batch_size= 256
[2019-01-22 17:27:55] epochs= 20
[2019-01-22 17:27:55] learning_rate= 0.001
[2019-01-22 17:27:55] ==============================
[2019-01-22 17:27:55] [Test] Beginning with test with 29 batches
[2019-01-22 17:28:00] [Test] Test finished, loss: 3.2176, acc: 0.0569, time: 4.87s
[2019-01-22 17:28:04] [Train] Epoch 1, 10% 	 loss: 3.2102, acc: 0.0547, time: 4.30s
[2019-01-22 17:28:04] [Train] Epoch 1, 20% 	 loss: 3.2111, acc: 0.0664, time: 0.46s
[2019-01-22 17:28:05] [Train] Epoch 1, 30% 	 loss: 3.1571, acc: 0.0820, time: 0.45s
[2019-01-22 17:28:05] [Train] Epoch 1, 40% 	 loss: 3.0171, acc: 0.1445, time: 0.45s
[2019-01-22 17:28:06] [Train] Epoch 1, 50% 	 loss: 2.7368, acc: 0.1562, time: 0.45s
[2019-01-22 17:28:06] [Train] Epoch 1, 61% 	 loss: 2.4729, acc: 0.2031, time: 0.45s
[2019-01-22 17:28:07] [Train] Epoch 1, 71% 	 loss: 2.1122, acc: 0.3594, time: 0.45s
[2019-01-22 17:28:07] [Train] Epoch 1, 81% 	 loss: 1.6883, acc: 0.4805, time: 0.45s
[2019-01-22 17:28:07] [Train] Epoch 1, 91% 	 loss: 1.5367, acc: 0.4922, time: 0.44s
[2019-01-22 17:28:08] [Test] Beginning with test with 29 batches
[2019-01-22 17:28:12] [Test] Test finished, loss: 0.8365, acc: 0.7828, time: 4.02s
[2019-01-22 17:28:16] [Train] Epoch 2, 10% 	 loss: 1.1777, acc: 0.6094, time: 4.11s
