[2019-01-23 03:05:54] Loading data from data\sign_mnist_train.npy ...
[2019-01-23 03:05:55] Loading data from data\sign_mnist_test.npy ...
[2019-01-23 03:05:55] Generating model graph visualization at results\20190123-030554\model ...
[2019-01-23 03:05:55] Using CUDA!
[2019-01-23 03:05:56] Training model...
[2019-01-23 03:05:56] ===== HYPERPARAMETERS =====
[2019-01-23 03:05:56] batch_size= 512
[2019-01-23 03:05:56] epochs= 20
[2019-01-23 03:05:56] learning_rate= 0.001
[2019-01-23 03:05:56] ==============================
[2019-01-23 03:05:56] [Test] Beginning with test with 15 batches
[2019-01-23 03:06:01] [Test] Test finished, loss: 3.2246, acc: 0.0346, time: 4.74s
[2019-01-23 03:06:05] [Train] Epoch 1, 11% 	 loss: 3.2525, acc: 0.0293, time: 4.36s
[2019-01-23 03:06:06] [Train] Epoch 1, 22% 	 loss: 3.2403, acc: 0.0352, time: 0.76s
[2019-01-23 03:06:07] [Train] Epoch 1, 33% 	 loss: 3.2107, acc: 0.0430, time: 0.77s
[2019-01-23 03:06:08] [Train] Epoch 1, 44% 	 loss: 3.1965, acc: 0.0547, time: 0.77s
[2019-01-23 03:06:08] [Train] Epoch 1, 55% 	 loss: 3.1394, acc: 0.0781, time: 0.76s
[2019-01-23 03:06:09] [Train] Epoch 1, 66% 	 loss: 2.9102, acc: 0.1328, time: 0.78s
[2019-01-23 03:06:10] [Train] Epoch 1, 77% 	 loss: 2.9128, acc: 0.1328, time: 0.77s
[2019-01-23 03:06:11] [Train] Epoch 1, 88% 	 loss: 2.6993, acc: 0.1699, time: 0.77s
[2019-01-23 03:06:11] [Train] Epoch 1, 100% 	 loss: 2.6148, acc: 0.2100, time: 0.72s
[2019-01-23 03:06:12] [Test] Beginning with test with 15 batches
[2019-01-23 03:06:16] [Test] Test finished, loss: 2.0627, acc: 0.4580, time: 4.24s
[2019-01-23 03:06:20] [Train] Epoch 2, 11% 	 loss: 2.3223, acc: 0.2949, time: 4.47s
[2019-01-23 03:06:21] [Train] Epoch 2, 22% 	 loss: 2.1838, acc: 0.3398, time: 0.77s
[2019-01-23 03:06:22] [Train] Epoch 2, 33% 	 loss: 1.9064, acc: 0.3965, time: 0.79s
[2019-01-23 03:06:23] [Train] Epoch 2, 44% 	 loss: 1.7914, acc: 0.4395, time: 0.78s
[2019-01-23 03:06:23] [Train] Epoch 2, 55% 	 loss: 1.7444, acc: 0.4570, time: 0.77s
[2019-01-23 03:06:24] [Train] Epoch 2, 66% 	 loss: 1.5298, acc: 0.4902, time: 0.77s
[2019-01-23 03:06:25] [Train] Epoch 2, 77% 	 loss: 1.5167, acc: 0.5312, time: 0.77s
[2019-01-23 03:06:26] [Train] Epoch 2, 88% 	 loss: 1.4341, acc: 0.4980, time: 0.77s
[2019-01-23 03:06:26] [Train] Epoch 2, 100% 	 loss: 1.1895, acc: 0.5862, time: 0.72s
[2019-01-23 03:06:27] [Test] Beginning with test with 15 batches
[2019-01-23 03:06:31] [Test] Test finished, loss: 0.5889, acc: 0.8431, time: 4.00s
[2019-01-23 03:06:35] [Train] Epoch 3, 11% 	 loss: 1.0406, acc: 0.6426, time: 4.37s
[2019-01-23 03:06:36] [Train] Epoch 3, 22% 	 loss: 1.1193, acc: 0.6250, time: 0.78s
[2019-01-23 03:06:37] [Train] Epoch 3, 33% 	 loss: 0.9423, acc: 0.6836, time: 0.78s
[2019-01-23 03:06:37] [Train] Epoch 3, 44% 	 loss: 0.8558, acc: 0.7246, time: 0.78s
[2019-01-23 03:06:38] [Train] Epoch 3, 55% 	 loss: 0.7963, acc: 0.7129, time: 0.77s
[2019-01-23 03:06:39] [Train] Epoch 3, 66% 	 loss: 0.7423, acc: 0.7559, time: 0.77s
[2019-01-23 03:06:40] [Train] Epoch 3, 77% 	 loss: 0.6432, acc: 0.7754, time: 0.77s
[2019-01-23 03:06:40] [Train] Epoch 3, 88% 	 loss: 0.5390, acc: 0.8125, time: 0.77s
[2019-01-23 03:06:41] [Train] Epoch 3, 100% 	 loss: 0.5676, acc: 0.8088, time: 0.74s
[2019-01-23 03:06:41] [Test] Beginning with test with 15 batches
[2019-01-23 03:06:45] [Test] Test finished, loss: 0.1753, acc: 0.9601, time: 4.04s
[2019-01-23 03:06:50] [Train] Epoch 4, 11% 	 loss: 0.4974, acc: 0.8301, time: 4.43s
[2019-01-23 03:06:51] [Train] Epoch 4, 22% 	 loss: 0.4221, acc: 0.8516, time: 0.77s
[2019-01-23 03:06:51] [Train] Epoch 4, 33% 	 loss: 0.4480, acc: 0.8320, time: 0.76s
[2019-01-23 03:06:52] [Train] Epoch 4, 44% 	 loss: 0.4493, acc: 0.8301, time: 0.79s
[2019-01-23 03:06:53] [Train] Epoch 4, 55% 	 loss: 0.3660, acc: 0.8789, time: 0.78s
