[2019-01-22 21:42:45] Loading data from data\sign_mnist_train.npy ...
[2019-01-22 21:42:45] Loading data from data\sign_mnist_test.npy ...
[2019-01-22 21:42:45] Generating model graph visualization at results\20190122-214245\model ...
[2019-01-22 21:42:45] Using CUDA!
[2019-01-22 21:42:46] Training model...
[2019-01-22 21:42:46] ===== HYPERPARAMETERS =====
[2019-01-22 21:42:46] batch_size= 256
[2019-01-22 21:42:46] epochs= 20
[2019-01-22 21:42:46] learning_rate= 0.001
[2019-01-22 21:42:46] ==============================
[2019-01-22 21:42:46] [Test] Beginning with test with 29 batches
[2019-01-22 21:42:51] [Test] Test finished, loss: 3.2209, acc: 0.0432, time: 4.43s
[2019-01-22 21:42:55] [Train] Epoch 1, 10% 	 loss: 3.2147, acc: 0.0312, time: 3.89s
[2019-01-22 21:42:55] [Train] Epoch 1, 20% 	 loss: 3.2014, acc: 0.0430, time: 0.20s
[2019-01-22 21:42:55] [Train] Epoch 1, 30% 	 loss: 3.0846, acc: 0.0859, time: 0.20s
[2019-01-22 21:42:55] [Train] Epoch 1, 40% 	 loss: 2.8854, acc: 0.1289, time: 0.20s
[2019-01-22 21:42:56] [Train] Epoch 1, 50% 	 loss: 2.7531, acc: 0.1680, time: 0.20s
[2019-01-22 21:42:56] [Train] Epoch 1, 61% 	 loss: 2.5143, acc: 0.2344, time: 0.21s
[2019-01-22 21:42:56] [Train] Epoch 1, 71% 	 loss: 2.2763, acc: 0.3125, time: 0.22s
[2019-01-22 21:42:56] [Train] Epoch 1, 81% 	 loss: 2.0473, acc: 0.3203, time: 0.21s
[2019-01-22 21:42:56] [Train] Epoch 1, 91% 	 loss: 1.8466, acc: 0.3984, time: 0.21s
[2019-01-22 21:42:57] [Test] Beginning with test with 29 batches
[2019-01-22 21:43:01] [Test] Test finished, loss: 1.1612, acc: 0.6782, time: 3.61s
[2019-01-22 21:43:04] [Train] Epoch 2, 10% 	 loss: 1.5297, acc: 0.4961, time: 3.86s
[2019-01-22 21:43:05] [Train] Epoch 2, 20% 	 loss: 1.3780, acc: 0.5273, time: 0.21s
[2019-01-22 21:43:05] [Train] Epoch 2, 30% 	 loss: 1.0644, acc: 0.6211, time: 0.21s
[2019-01-22 21:43:05] [Train] Epoch 2, 40% 	 loss: 1.2174, acc: 0.5938, time: 0.21s
[2019-01-22 21:43:05] [Train] Epoch 2, 50% 	 loss: 1.0442, acc: 0.6289, time: 0.21s
[2019-01-22 21:43:05] [Train] Epoch 2, 61% 	 loss: 0.9079, acc: 0.7422, time: 0.21s
[2019-01-22 21:43:06] [Train] Epoch 2, 71% 	 loss: 0.8006, acc: 0.7109, time: 0.22s
[2019-01-22 21:43:06] [Train] Epoch 2, 81% 	 loss: 0.9235, acc: 0.6758, time: 0.21s
[2019-01-22 21:43:06] [Train] Epoch 2, 91% 	 loss: 0.8125, acc: 0.6992, time: 0.20s
[2019-01-22 21:43:06] [Test] Beginning with test with 29 batches
[2019-01-22 21:43:10] [Test] Test finished, loss: 0.3624, acc: 0.8912, time: 3.60s
[2019-01-22 21:43:14] [Train] Epoch 3, 10% 	 loss: 0.7317, acc: 0.7344, time: 4.01s
[2019-01-22 21:43:14] [Train] Epoch 3, 20% 	 loss: 0.5760, acc: 0.8164, time: 0.21s
[2019-01-22 21:43:14] [Train] Epoch 3, 30% 	 loss: 0.6595, acc: 0.7969, time: 0.21s
[2019-01-22 21:43:15] [Train] Epoch 3, 40% 	 loss: 0.6783, acc: 0.7734, time: 0.21s
[2019-01-22 21:43:15] [Train] Epoch 3, 50% 	 loss: 0.4961, acc: 0.8477, time: 0.21s
[2019-01-22 21:43:15] [Train] Epoch 3, 61% 	 loss: 0.5345, acc: 0.7891, time: 0.20s
[2019-01-22 21:43:15] [Train] Epoch 3, 71% 	 loss: 0.5269, acc: 0.8203, time: 0.21s
[2019-01-22 21:43:16] [Train] Epoch 3, 81% 	 loss: 0.4667, acc: 0.8477, time: 0.21s
[2019-01-22 21:43:16] [Train] Epoch 3, 91% 	 loss: 0.4495, acc: 0.8438, time: 0.20s
[2019-01-22 21:43:16] [Test] Beginning with test with 29 batches
[2019-01-22 21:43:20] [Test] Test finished, loss: 0.1605, acc: 0.9439, time: 3.57s
[2019-01-22 21:43:23] [Train] Epoch 4, 10% 	 loss: 0.5229, acc: 0.8203, time: 3.81s
[2019-01-22 21:43:24] [Train] Epoch 4, 20% 	 loss: 0.4067, acc: 0.8516, time: 0.20s
[2019-01-22 21:43:24] [Train] Epoch 4, 30% 	 loss: 0.3491, acc: 0.8867, time: 0.20s
